Tienpit;Tie;Aosa;Aet;Ajr;Vuosi;Kk;Vakavuusko;ELY;Vkpv;Ontyyppi;Onluokka;Osallkm;Nopraj;Taajmerk;Pinta;Valoisuus;Saa;Onnpaikka;Maakunta;Kunta;Noplaji;Nopsuunvas;Nopsuunoik;Toimluokka;Kvl;Raskaskvl;Tienlev;X;Y;Tietyo;Paallyste;Lampotila;Risteys;Poikkileik;Paallyslev;Paallystlk;Nakos150;Nakos300;Nakos460;Runkotie
1;1;7;3704;1;2015;7;0;1;Lauantai;90;11;2;120;0;-1;3;-1;1;1;49;1;120;120;1;39479;2722;221;361956;6682534;E;1;12;0;2;104;10;100;87;60;1
1;1;7;3966;1;2015;7;0;1;Perjantai;3;3;3;120;0;1;1;2;1;1;257;1;120;120;1;39479;2722;221;361748;6682692;E;1;18;0;2;104;10;100;87;60;1
1;1;7;5252;2;2015;1;0;1;Perjantai;82;1;1;100;0;6;4;5;1;1;257;1;120;120;1;39479;2722;221;360823;6683566;E;1;0;0;2;104;10;100;87;60;1
1;1;7;6489;1;2015;3;0;1;Tiistai;90;11;2;100;0;1;4;1;1;1;257;1;120;120;1;39479;2722;221;359784;6684213;E;1;-2;0;2;104;10;100;87;60;1
1;1;8;760;1;2015;7;0;1;Lauantai;81;1;1;100;0;1;4;2;1;1;257;1;120;120;1;36714;2515;221;358817;6685296;E;1;16;0;2;104;10;100;86;55;1
1;1;8;1233;2;2015;7;0;1;Perjantai;80;1;1;120;0;2;2;3;1;1;257;1;120;120;1;36714;2515;221;358422;6685545;E;1;13;0;2;104;10;100;86;55;1
1;1;8;2421;2;2015;5;0;1;Sunnuntai;90;11;2;120;0;1;1;1;1;1;257;1;120;120;1;36714;2515;221;357343;6686033;E;1;10;0;2;104;10;100;86;55;1
1;1;8;2732;1;2015;4;0;1;Lauantai;90;11;2;120;0;-1;1;-1;1;1;257;1;120;120;1;36714;2515;221;357115;6686259;E;1;0;0;2;104;10;100;86;55;1
1;1;8;3411;1;2015;1;0;1;Lauantai;99;13;2;100;0;2;4;2;1;1;927;1;120;120;1;36714;2515;221;356481;6686480;E;1;4;0;2;104;10;100;86;55;1
1;1;8;3521;1;2015;11;0;1;Torstai;90;11;2;100;0;-1;2;-1;1;1;927;1;120;120;1;36714;2515;221;356379;6686522;E;1;5;0;2;104;10;100;86;55;1
1;1;8;3569;2;2015;9;0;1;Sunnuntai;6;6;2;120;0;2;1;4;1;1;927;1;120;120;1;36714;2515;221;356336;6686525;E;1;16;0;2;104;10;100;86;55;1
1;1;8;3725;2;2015;4;0;1;Sunnuntai;90;12;2;120;0;1;1;1;1;1;927;1;120;120;1;36714;2515;221;356200;6686602;E;1;9;0;2;104;10;100;86;55;1
1;1;8;3910;2;2015;5;0;1;Torstai;90;11;2;120;0;1;1;2;1;1;927;1;120;120;1;36714;2515;221;356028;6686669;E;1;8;0;2;104;10;100;86;55;1
1;1;8;3944;2;2015;5;0;1;Sunnuntai;90;11;2;120;0;1;2;1;1;1;927;1;120;120;1;36714;2515;221;355996;6686680;E;1;1;0;2;104;10;100;86;55;1
1;1;8;3966;2;2015;5;0;1;Sunnuntai;90;11;2;120;0;1;4;2;1;1;927;1;120;120;1;36714;2515;221;355975;6686687;E;1;8;0;2;104;10;100;86;55;1
1;1;8;4128;1;2015;8;2;1;Perjantai;89;13;2;120;0;1;1;1;1;1;927;1;120;120;1;36714;2515;221;355827;6686776;E;1;24;0;2;104;10;100;86;55;1
1;1;8;4954;2;2015;11;0;1;Tiistai;6;6;2;100;0;1;1;1;1;1;927;1;120;120;1;36714;2515;221;355043;6686954;E;1;9;0;2;104;10;100;86;55;1
1;1;9;362;1;2015;1;0;1;Torstai;82;1;1;100;0;5;1;6;1;1;927;1;120;120;1;24492;1917;221;354083;6687042;E;1;1;0;2;104;10;100;81;48;1
1;1;9;401;2;2015;6;0;1;Keskiviikko;90;11;2;120;0;1;1;1;1;1;927;1;120;120;1;24492;1917;221;354053;6687035;E;1;8;0;2;104;10;100;81;48;1
1;1;9;986;2;2015;1;0;1;Perjantai;9;13;2;100;0;2;4;2;1;1;927;1;120;120;1;24492;1917;221;353487;6687108;E;1;4;0;2;104;10;100;81;48;1
1;1;9;1555;1;2015;7;0;1;Perjantai;81;1;1;120;0;1;1;1;1;1;927;1;120;120;1;24492;1917;221;352927;6687018;E;1;18;0;2;104;10;100;81;48;1
1;1;9;1751;1;2015;6;0;1;Lauantai;90;11;2;120;0;1;2;2;1;1;927;1;120;120;1;24492;1917;221;352743;6686956;E;1;15;0;2;104;10;100;81;48;1
1;1;9;2360;2;2015;12;0;1;Keskiviikko;85;1;1;100;0;6;1;2;1;1;927;1;120;120;1;24492;1917;221;352163;6686910;E;1;-1;0;2;104;10;100;81;48;1
1;1;9;2995;1;2015;10;0;1;Tiistai;90;10;2;120;0;1;4;1;1;1;927;1;120;120;1;24492;1917;221;351599;6687225;E;1;1;0;2;104;10;100;81;48;1
1;1;9;4106;2;2015;5;0;1;Sunnuntai;90;11;2;120;0;-1;2;-1;1;1;444;1;120;120;1;24492;1917;221;350663;6687758;E;1;13;0;2;104;10;100;81;48;1
1;1;9;4222;2;2015;6;0;1;Perjantai;90;11;2;120;0;1;1;1;1;1;444;1;120;120;1;24492;1917;221;350564;6687815;E;1;17;0;2;104;10;100;81;48;1
1;1;9;4317;1;2015;7;0;1;Perjantai;90;11;2;120;0;1;1;2;1;1;444;1;120;120;1;24492;1917;221;350469;6687881;E;1;17;0;2;104;10;100;81;48;1
1;1;9;4351;2;2015;11;0;1;Perjantai;90;10;2;100;0;1;4;2;1;1;444;1;120;120;1;24492;1917;221;350448;6687870;E;1;7;0;2;104;10;100;81;48;1
1;1;10;1231;1;2015;1;0;1;Perjantai;89;13;2;100;0;7;1;-1;1;1;444;1;120;120;1;21383;1738;241;349069;6688266;E;1;-4;0;2;115;10;100;68;36;1
1;1;10;2641;2;2015;4;0;1;Tiistai;81;1;1;120;0;1;3;2;1;1;444;1;120;120;1;21383;1738;241;347686;6688091;E;1;4;0;2;115;10;100;68;36;1
1;1;10;2677;2;2015;12;0;1;Perjantai;80;1;1;100;0;6;4;1;1;1;444;1;120;120;1;21383;1738;241;347651;6688082;E;1;1;0;2;115;10;100;68;36;1
1;1;10;2897;2;2015;10;2;1;Maanantai;81;1;1;120;0;1;1;1;1;1;444;1;120;120;1;21383;1738;241;347440;6688029;E;1;11;0;2;115;10;100;68;36;1
1;1;10;3133;1;2015;12;2;1;Tiistai;80;1;1;100;0;1;1;1;1;1;444;1;120;120;1;21383;1738;245;347221;6688059;E;1;2;0;2;116;10;100;68;36;1
1;1;11;595;1;2015;8;0;1;Sunnuntai;90;11;2;100;0;1;2;1;1;1;444;1;120;120;1;26805;2586;236;345675;6688332;E;1;20;0;2;105;10;100;85;62;1
1;1;11;999;2;2015;11;0;1;Lauantai;83;1;1;100;0;2;1;1;1;1;444;1;120;120;1;26805;2586;236;345263;6688294;E;1;6;0;2;105;10;100;85;62;1
1;1;11;3277;2;2015;7;0;1;Torstai;81;13;2;120;0;3;2;4;1;1;444;1;120;120;1;26805;2586;236;343354;6687147;E;1;17;0;2;105;10;100;85;62;1
1;1;11;4695;1;2015;3;0;1;Tiistai;80;1;1;120;0;1;1;1;1;1;444;1;120;120;1;26805;2586;236;342097;6686590;E;1;11;0;2;105;10;100;85;62;1
1;1;11;5582;2;2015;9;0;1;Lauantai;81;1;1;120;0;2;1;4;1;1;444;1;120;120;1;26805;2586;;341226;6686466;E;1;13;0;2;;10;;;;1
1;1;14;43;2;2015;11;0;1;Sunnuntai;4;3;2;100;0;2;2;4;1;1;444;1;120;120;1;14594;1451;;333197;6690183;E;1;5;0;2;;10;;;;1
1;1;15;6976;1;2015;1;0;1;Tiistai;81;1;1;100;0;5;2;2;1;1;444;1;120;120;1;12814;1404;75;324372;6697702;E;1;-1;0;2;;10;;;;1
1;1;17;1784;2;2015;3;0;2;Perjantai;90;11;2;100;0;1;3;1;1;2;734;1;120;120;1;12787;1403;150;319901;6697922;E;1;4;0;2;110;10;;;;1
1;1;18;87;1;2015;3;0;2;Sunnuntai;90;11;2;100;0;1;2;2;1;2;734;1;120;120;1;12155;1623;150;318379;6697253;E;1;3;0;2;110;10;;;;1
1;1;19;509;2;2015;6;0;2;Maanantai;90;11;2;120;0;-1;3;-1;1;2;734;1;120;120;1;12155;1623;150;313071;6698885;E;1;9;0;2;110;10;;;;1
1;1;21;2686;1;2015;8;0;2;Lauantai;90;11;2;120;0;1;1;1;1;2;734;1;120;120;1;12345;1374;150;301751;6698691;E;1;20;0;2;110;10;;;;1
1;1;21;7057;2;2015;5;0;2;Keskiviikko;90;11;2;120;0;1;4;1;1;2;734;1;120;120;1;12345;1374;150;297565;6699078;E;1;11;0;2;110;10;;;;1
1;1;22;6729;2;2015;3;0;2;Sunnuntai;6;6;2;100;0;1;3;1;1;2;734;1;120;120;1;11290;1474;221;291738;6702553;E;1;5;0;2;110;10;100;65;30;1
1;1;22;8515;2;2015;6;0;2;Tiistai;81;1;1;120;0;1;1;1;1;2;734;1;120;120;1;11290;1474;221;290263;6703381;E;1;12;0;2;110;10;100;65;30;1
1;1;23;331;2;2015;9;0;2;Maanantai;89;1;1;100;0;1;1;1;1;2;734;-1;-1;-1;1;11290;1474;221;289927;6703552;E;1;11;0;2;110;10;100;65;30;1
1;1;23;1173;2;2015;4;0;2;Sunnuntai;90;11;2;100;0;1;3;2;1;2;734;-1;-1;-1;1;11290;1474;221;289202;6703921;E;1;5;0;2;110;10;100;65;30;1
1;1;24;365;1;2015;8;0;2;Tiistai;81;1;1;100;0;1;4;1;1;2;734;1;120;120;1;12846;1511;221;288547;6704183;E;1;16;0;2;110;10;100;65;30;1
1;1;24;1215;1;2015;10;0;2;Torstai;81;1;1;100;0;2;3;4;1;2;734;1;120;120;1;12846;1511;221;287706;6704281;E;1;8;0;2;110;10;100;65;30;1
1;1;25;2611;1;2015;6;0;2;Lauantai;90;11;2;120;0;-1;2;-1;1;2;734;1;120;120;1;12846;1511;221;283667;6704996;E;1;15;0;2;110;10;100;65;30;1
1;1;25;3026;1;2015;3;0;2;Maanantai;81;1;1;100;0;-1;1;6;1;2;734;1;120;120;1;12846;1511;221;283281;6705137;E;1;2;0;2;110;10;100;65;30;1
1;1;25;3725;2;2015;1;0;2;Sunnuntai;89;1;1;100;0;2;2;2;1;2;734;-1;-1;-1;1;12846;1511;221;282633;6705375;E;1;-1;0;2;110;10;100;65;30;1
1;1;26;120;1;2015;11;0;2;Lauantai;81;1;1;100;0;1;4;2;1;2;734;1;120;120;1;14694;1467;221;282328;6705504;E;1;7;0;2;110;10;100;65;30;1
1;1;26;755;1;2015;8;2;2;Maanantai;94;13;2;120;0;1;1;3;1;2;734;1;120;120;1;14694;1467;221;281706;6705627;E;2;10;0;2;110;10;100;65;30;1
1;1;26;4819;1;2015;6;0;2;Keskiviikko;92;13;2;100;0;1;1;1;1;2;734;1;120;120;1;14694;1467;221;277812;6706730;K;1;15;0;2;110;10;100;65;30;1
1;1;26;5769;2;2015;5;2;2;Torstai;29;5;2;120;0;1;1;1;1;2;734;-1;-1;-1;1;14694;1467;221;276865;6706702;E;1;18;0;2;110;10;100;65;30;1
1;1;26;6252;2;2015;11;0;2;Torstai;80;13;2;100;0;6;2;1;1;2;734;-1;-1;-1;1;14694;1467;221;276391;6706607;E;1;0;0;2;110;10;100;65;30;1
1;1;27;1797;1;2015;7;0;2;Lauantai;9;13;2;120;0;1;1;2;1;2;734;1;120;120;1;14672;1485;221;274164;6706269;E;1;16;0;2;110;10;100;65;30;1
1;1;27;3012;2;2015;5;0;2;Perjantai;90;10;2;120;0;1;2;2;1;2;734;-1;-1;-1;1;14672;1485;221;272971;6706211;E;1;10;0;2;110;10;100;65;30;1
1;1;27;4146;1;2015;3;0;2;Tiistai;80;1;1;100;0;2;3;2;1;2;577;1;120;120;1;14672;1485;221;271857;6706310;E;1;5;0;2;110;10;100;65;30;1
1;1;28;2020;1;2015;9;0;2;Tiistai;90;11;2;120;0;1;1;1;1;2;577;1;120;120;1;14672;1485;221;267136;6706094;E;1;11;0;2;110;10;100;65;30;1
1;1;28;2604;1;2015;5;2;2;Sunnuntai;81;1;1;120;0;2;1;2;1;2;577;1;120;120;1;14672;1485;221;266550;6706174;E;1;4;0;2;110;10;100;65;30;1
1;1;28;4467;2;2015;5;0;2;Maanantai;90;11;2;120;0;-1;2;-1;1;2;577;-1;-1;-1;1;14672;1485;221;264757;6706674;E;1;0;0;2;110;10;100;65;30;1
1;1;29;710;1;2015;9;0;2;Sunnuntai;80;1;1;80;0;1;3;1;1;2;577;1;120;120;1;15600;1681;221;263969;6706592;E;1;14;0;2;110;10;100;65;30;1
1;1;30;1328;2;2015;6;0;2;Tiistai;90;11;2;120;0;-1;2;-1;1;2;577;1;120;120;1;18581;1732;221;260819;6707404;E;1;10;0;2;110;10;100;65;30;1
1;1;30;1376;2;2015;11;0;2;Tiistai;90;11;2;100;0;2;3;4;1;2;577;1;120;120;1;18581;1732;221;260787;6707440;E;1;6;0;2;110;10;100;65;30;1
1;1;30;2987;1;2015;4;0;2;Perjantai;80;1;1;120;0;1;1;2;1;2;577;1;120;120;1;18581;1732;221;259442;6708301;E;1;8;0;2;110;10;100;65;30;1
1;1;30;4111;2;2015;9;0;2;Torstai;90;11;2;120;0;1;3;2;1;2;577;1;120;120;1;18581;1732;221;258407;6708727;E;1;15;0;2;110;10;100;65;30;1
1;1;30;4146;2;2015;5;0;2;Perjantai;81;1;1;120;0;2;1;4;1;2;577;1;120;120;1;18581;1732;221;258373;6708732;E;1;11;0;2;110;10;100;65;30;1
1;1;31;1082;2;2015;6;0;2;Keskiviikko;94;13;3;120;0;1;1;1;1;2;202;1;120;120;1;22017;1869;221;257033;6708902;E;1;12;0;2;110;10;100;65;30;1
1;1;31;1909;2;2015;8;0;2;Sunnuntai;90;11;2;120;0;-1;2;-1;1;2;202;1;120;120;1;22017;1869;221;256254;6709146;E;1;25;0;2;110;10;100;65;30;1
1;1;31;3132;1;2015;6;0;2;Lauantai;90;11;2;120;0;1;1;2;1;2;202;1;120;120;1;22017;1869;221;255049;6709272;E;1;11;0;2;110;10;100;65;30;1
1;1;31;3181;1;2015;8;2;2;Sunnuntai;82;1;1;120;0;1;3;2;1;2;202;1;120;120;1;22017;1869;221;255000;6709278;E;1;11;0;2;110;10;100;65;30;1
1;1;31;4254;2;2015;10;2;2;Tiistai;80;1;1;120;0;1;1;1;1;2;202;1;120;120;1;22017;1869;221;253987;6709527;E;1;8;0;2;110;10;100;65;30;1
1;1;31;5630;1;2015;1;0;2;Lauantai;90;11;2;100;0;2;3;2;1;2;202;1;120;120;1;22017;1869;221;252614;6709465;K;1;1;0;2;110;10;100;65;30;1
1;1;32;641;1;2015;8;0;2;Torstai;30;2;2;80;0;1;1;2;1;2;202;1;120;120;1;15329;891;221;251427;6709057;E;1;18;0;2;110;10;100;65;30;1
1;1;32;1736;2;2015;2;0;2;Torstai;80;1;1;100;0;-1;3;2;1;2;202;1;120;120;1;15329;891;221;250417;6708679;E;1;-1;0;2;110;10;100;65;30;1
1;1;33;1385;2;2015;2;2;2;Lauantai;81;1;1;100;0;5;3;2;1;2;202;1;120;120;1;16973;951;221;248080;6707426;E;1;1;0;2;110;10;100;65;30;1
1;1;33;1932;2;2015;10;0;2;Perjantai;90;11;2;120;0;1;3;2;1;2;202;1;120;120;1;16973;951;221;247525;6707405;E;1;10;0;2;110;10;100;65;30;1
1;1;33;2347;1;2015;9;2;2;Perjantai;90;10;2;120;0;1;3;1;1;2;202;1;120;120;1;16973;951;221;247109;6707468;E;1;9;0;2;110;10;100;65;30;1
1;1;33;2540;1;2015;7;0;2;Perjantai;90;11;2;120;0;1;2;1;1;2;202;1;120;120;1;16973;951;221;246915;6707494;E;1;15;0;2;110;10;100;65;30;1
1;1;33;2805;2;2015;12;0;2;Keskiviikko;81;13;2;100;0;2;3;4;1;2;202;1;120;120;1;16973;951;221;246644;6707504;E;1;4;0;2;110;10;100;65;30;1
1;1;33;2853;2;2015;10;0;2;Keskiviikko;89;1;1;120;0;6;1;1;1;2;202;1;120;120;1;16973;951;221;246595;6707508;E;2;10;0;2;110;10;100;65;30;1
1;1;34;9;2;2015;9;0;2;Tiistai;90;11;2;100;0;2;1;4;1;2;202;1;100;100;1;22452;989;221;245687;6707494;E;1;16;0;2;110;10;100;65;30;1
1;1;34;181;2;2015;8;0;2;Tiistai;90;11;2;100;0;-1;1;-1;1;2;202;1;100;100;1;22452;989;221;245523;6707471;E;1;23;0;2;110;10;100;65;30;1
1;1;34;477;2;2015;10;0;2;Sunnuntai;80;1;1;100;0;1;4;3;1;2;202;1;100;100;1;22452;989;221;245242;6707430;E;1;4;0;2;110;10;100;65;30;1
1;1;34;919;1;2015;7;0;2;Maanantai;90;10;2;120;0;1;1;1;1;2;202;1;100;100;1;22452;989;221;244819;6707414;E;1;18;0;2;110;10;100;65;30;1
1;1;34;1119;2;2015;5;0;2;Lauantai;90;11;2;80;0;2;1;2;1;2;202;1;100;100;1;22452;989;221;244626;6707402;E;1;8;0;2;110;10;100;65;30;1
1;1;35;381;2;2015;2;0;2;Maanantai;81;1;1;100;0;2;2;2;1;2;202;1;100;100;1;21406;869;221;243681;6707602;E;1;2;0;2;110;10;100;65;30;1
1;1;35;1148;1;2015;5;0;2;Lauantai;90;11;2;80;0;-1;3;-1;1;2;853;1;80;80;1;21406;869;221;243068;6708069;E;1;10;0;2;110;10;100;65;30;1
1;1;35;1176;2;2015;7;0;2;Lauantai;90;11;2;80;0;-1;2;-1;1;2;853;1;80;80;1;21406;869;221;243046;6708069;E;1;23;0;2;110;10;100;65;30;1
1;1;36;26;2;2015;7;0;2;Lauantai;90;11;2;80;0;1;4;2;1;2;853;1;80;80;1;24076;902;221;242478;6709254;E;1;14;0;2;110;10;100;65;30;1
1;1;36;446;2;2015;5;0;2;Keskiviikko;7;6;2;80;0;1;1;1;1;2;853;1;80;80;1;24076;902;221;242293;6709640;E;1;15;0;2;110;10;100;65;30;1
1;1;36;1723;1;2015;10;0;2;Perjantai;8;6;2;60;1;1;4;1;1;2;853;1;60;60;1;24076;902;221;241526;6710691;E;1;8;4;2;110;10;100;65;30;1
1;1;36;1777;1;2015;2;0;2;Perjantai;7;6;2;60;0;1;4;2;1;2;853;1;60;60;1;24076;902;221;241497;6710738;E;1;2;4;2;110;10;100;65;30;1
1;1;36;1795;2;2015;11;0;2;Torstai;8;6;2;60;1;2;4;2;1;2;853;1;60;60;1;24076;902;221;241477;6710746;E;1;5;4;2;110;10;100;65;30;1
