Tienpit;Tie;Aosa;Aet;Ajr;Vuosi;Kk;Vakavuusko;ELY;Vkpv;Ontyyppi;Onluokka;Osallkm;Nopraj;Taajmerk;Pinta;Valoisuus;Saa;Onnpaikka;Maakunta;Kunta;Noplaji;Nopsuunvas;Nopsuunoik;Toimluokka;Kvl;Raskaskvl;Tienlev;X;Y;Tietyo;Paallyste;Lampotila;Risteys;Poikkileik;Paallyslev;Paallystlk;Nakos150;Nakos300;Nakos460;Runkotie
1;1;7;5192;2;2019;8;2;1;Tiistai;92;13;3;120;0;1;1;1;1;1;257;1;120;120;1;41752;2848;221;360869;6683517;E;1;24;0;2;104;10;100;87;60;1
1;1;7;6537;1;2019;9;0;1;Maanantai;6;6;4;100;0;2;4;4;1;1;257;1;120;120;1;41752;2848;221;359741;6684237;E;1;10;0;2;104;10;100;87;60;1
1;1;8;2917;1;2019;1;2;1;Keskiviikko;80;1;1;100;0;6;4;5;1;1;927;1;120;120;1;38728;2647;221;356948;6686363;E;1;-2;0;2;104;10;100;86;55;1
1;1;8;4389;2;2019;4;0;1;Lauantai;90;10;2;120;0;-1;1;-1;1;1;927;1;120;120;1;38728;2647;221;355629;6686867;E;1;8;0;2;104;10;100;86;55;1
1;1;8;5153;2;2019;1;0;1;Maanantai;80;1;1;100;0;7;1;1;6;1;927;1;120;120;1;38728;2647;221;354822;6686974;E;1;-15;0;2;104;10;100;86;55;1
1;1;9;2345;1;2019;10;0;1;Keskiviikko;89;1;1;120;0;2;2;4;1;1;927;1;120;120;1;25873;1990;221;352192;6686918;E;1;5;0;2;104;10;100;81;48;1
1;1;9;2588;1;2019;9;0;1;Sunnuntai;4;3;2;120;0;1;1;1;1;1;927;1;120;120;1;25873;1990;221;351972;6687019;E;1;7;0;2;104;10;100;81;48;1
1;1;9;2623;2;2019;9;2;1;Tiistai;90;10;2;120;0;2;2;4;1;1;927;1;120;120;1;25873;1990;221;351943;6687015;E;1;7;0;2;104;10;100;81;48;1
1;1;10;352;2;2019;4;2;1;Sunnuntai;6;6;2;120;0;1;1;1;1;1;444;1;120;120;1;22613;1869;241;349900;6688040;E;1;12;0;2;115;10;100;81;48;1
1;1;10;354;2;2019;4;0;1;Sunnuntai;89;1;1;120;0;1;1;1;1;1;444;1;120;120;1;22613;1869;241;349898;6688041;E;1;12;0;2;115;10;100;81;48;1
1;1;10;645;2;2019;1;2;1;Perjantai;80;1;1;100;0;6;1;5;1;1;444;1;120;120;1;22613;1869;241;349614;6688152;E;1;-2;0;2;115;10;100;68;36;1
1;1;11;862;2;2019;12;0;1;Maanantai;90;12;4;100;0;2;4;4;1;1;444;1;120;120;1;28526;2644;236;345408;6688313;E;1;4;0;2;105;10;100;85;62;1
1;1;11;1145;1;2019;10;0;1;Torstai;0;3;2;120;0;3;2;4;1;1;444;1;120;120;1;28526;2644;236;345154;6688286;E;1;3;0;2;105;10;100;85;62;1
1;1;11;3077;1;2019;8;0;1;Tiistai;90;10;2;120;0;1;4;2;1;1;444;1;120;120;1;28526;2644;236;343536;6687293;E;1;16;0;2;105;10;100;85;62;1
1;1;11;3620;1;2019;5;2;1;Torstai;7;6;2;120;0;1;4;-1;1;1;444;1;120;120;1;28526;2644;236;343094;6686988;E;1;3;0;2;105;10;100;85;62;1
1;1;12;542;2;2019;9;0;1;Lauantai;81;1;1;120;0;1;4;2;1;1;444;1;120;120;1;18384;1739;155;340035;6686391;E;1;8;0;2;105;10;;;;1
1;1;12;1970;2;2019;9;0;1;Perjantai;94;1;1;120;0;3;1;4;1;1;444;1;120;120;1;18384;1739;155;338779;6687010;E;1;13;0;2;105;10;;;;1
1;1;12;2691;2;2019;10;0;1;Keskiviikko;7;6;2;120;0;2;3;4;1;1;444;1;120;120;1;18384;1739;155;338184;6687411;E;1;6;0;2;105;10;;;;1
1;1;13;182;2;2019;9;0;1;Sunnuntai;84;1;1;100;0;1;4;2;1;1;444;1;120;120;1;16365;1625;155;337735;6687833;E;1;7;0;2;105;10;;;;1
1;1;14;365;1;2019;9;0;1;Perjantai;83;1;1;120;0;2;4;4;1;1;444;1;120;120;1;16365;1625;155;332968;6690319;E;1;9;0;2;;10;;;;1
1;1;14;736;1;2019;6;0;1;Perjantai;3;3;2;120;0;1;1;2;1;1;444;1;120;120;1;16365;1625;155;332681;6690555;E;1;16;0;2;;10;;;;1
1;1;16;752;2;2019;11;0;1;Lauantai;80;1;1;100;0;-1;1;-1;1;1;444;1;120;120;1;14258;1572;155;323172;6697965;E;1;5;0;2;110;10;;;;1
1;1;17;3301;2;2019;4;0;2;Maanantai;90;12;2;100;0;2;3;4;1;2;734;1;120;120;1;14258;1572;150;318521;6697310;E;1;2;0;2;110;10;;;;1
1;1;18;912;2;2019;2;2;2;Keskiviikko;7;6;3;100;0;1;1;2;1;2;734;1;120;120;1;13503;1824;150;317601;6696989;E;1;-2;0;2;110;10;;;;1
1;1;18;966;1;2019;1;0;2;Keskiviikko;80;1;1;100;0;6;4;1;1;2;734;1;120;120;1;13503;1824;150;317542;6696997;E;1;-6;0;2;110;10;;;;1
1;1;18;1759;1;2019;9;2;2;Lauantai;4;3;2;100;0;3;1;4;1;2;734;1;120;120;1;13503;1824;150;316755;6697034;E;1;16;0;2;110;10;;;;1
1;1;20;3372;1;2019;7;0;2;Keskiviikko;90;12;2;120;0;1;1;1;1;2;734;1;120;120;1;13966;1568;150;308501;6700066;E;1;20;0;2;110;10;;;;1
1;1;20;3734;2;2019;10;0;2;Tiistai;82;1;1;120;0;1;1;1;1;2;734;1;120;120;1;13966;1568;150;308143;6699991;E;1;0;0;2;110;10;;;;1
1;1;21;1632;1;2019;3;0;2;Perjantai;14;13;2;100;0;1;1;1;1;2;734;1;120;120;1;13852;1553;150;302786;6699129;E;1;5;0;2;110;10;;;;1
1;1;22;3873;2;2019;9;0;2;Maanantai;81;1;1;120;0;1;1;1;1;2;734;1;120;120;1;13414;1640;221;294072;6701137;E;1;12;0;2;110;10;100;65;30;1
1;1;24;3032;2;2019;2;0;2;Lauantai;81;1;1;100;0;4;1;2;1;2;734;1;120;120;1;15366;1590;221;285917;6704198;E;1;-1;0;2;110;10;100;65;30;1
1;1;24;6633;2;2019;8;2;2;Sunnuntai;80;1;1;120;0;1;1;1;1;2;734;1;120;120;1;15366;1590;221;282553;6705408;E;1;20;0;2;110;10;100;65;30;1
1;1;26;787;2;2019;9;0;2;Tiistai;4;3;2;120;0;2;3;2;1;2;734;1;120;120;1;16500;1662;221;281671;6705615;E;1;5;0;2;110;10;100;65;30;1
1;1;26;2895;2;2019;3;0;2;Sunnuntai;9;13;2;100;0;6;3;1;1;2;734;1;120;120;1;16500;1662;221;279646;6706178;E;1;0;0;2;110;10;100;65;30;1
1;1;26;2916;2;2019;2;0;2;Lauantai;4;3;4;80;0;6;3;1;1;2;734;1;120;120;1;16500;1662;221;279627;6706186;K;1;1;0;2;110;10;100;65;30;1
1;1;26;5252;2;2019;11;0;2;Tiistai;7;6;2;100;0;2;3;2;1;2;734;1;120;120;1;16500;1662;221;277379;6706744;E;1;6;0;2;110;10;100;65;30;1
1;1;27;3121;1;2019;5;2;2;Maanantai;9;13;2;120;0;1;1;2;1;2;734;1;120;120;1;16976;1721;221;272839;6706242;E;1;20;0;2;110;10;100;65;30;1
1;1;28;196;1;2019;7;2;2;Sunnuntai;9;13;2;120;0;1;1;1;1;2;577;1;120;120;1;16976;1721;221;268892;6706119;E;1;21;0;2;110;10;100;65;30;1
1;1;28;4330;1;2019;11;0;2;Maanantai;80;1;1;100;0;6;2;4;1;2;577;1;120;120;1;16976;1721;221;264902;6706681;E;1;-1;0;2;110;10;100;65;30;1
1;1;29;1019;2;2019;8;0;2;Tiistai;8;6;2;120;0;1;1;1;1;2;577;1;120;120;1;17705;1885;221;263690;6706478;K;1;18;0;2;110;10;100;65;30;1
1;1;29;2776;1;2019;1;0;2;Keskiviikko;81;1;1;100;0;6;1;5;1;2;577;1;120;120;1;17705;1885;221;261967;6706502;E;1;-5;0;2;110;10;100;65;30;1
1;1;30;740;1;2019;6;0;2;Maanantai;9;13;2;120;0;1;1;1;1;2;577;1;120;120;1;17705;1885;221;261216;6706971;E;1;20;0;2;110;10;100;65;30;1
1;1;30;1831;1;2019;9;2;2;Torstai;90;10;2;120;0;1;3;2;1;2;577;1;120;120;1;21048;1910;221;260458;6707740;E;1;10;0;2;110;10;100;65;30;1
1;1;30;3819;2;2019;6;2;2;Keskiviikko;6;6;2;120;0;1;1;1;1;2;577;1;120;120;1;21048;1910;221;258707;6708654;E;1;23;0;2;110;10;100;65;30;1
1;1;30;4317;1;2019;2;0;2;Lauantai;81;1;1;100;0;6;4;2;1;2;577;1;120;120;1;21048;1910;221;258236;6708777;E;1;-3;0;2;110;10;100;65;30;1
1;1;31;1912;1;2019;2;0;2;Lauantai;80;1;1;80;0;7;1;2;1;2;202;1;120;120;1;25921;2083;221;256265;6709169;E;1;-3;0;2;110;10;100;65;30;1
1;1;31;2861;2;2019;1;0;2;Torstai;80;1;1;100;0;6;3;5;1;2;202;1;120;120;1;25921;2083;221;255319;6709235;E;1;-5;0;2;110;10;100;65;30;1
1;1;32;46;2;2019;5;2;2;Torstai;6;6;2;60;0;1;1;1;1;2;202;1;120;120;1;16125;758;221;252015;6709246;K;1;5;0;2;110;10;100;65;30;1
1;1;32;2894;2;2019;12;0;2;Sunnuntai;90;10;2;100;0;4;3;1;1;2;202;1;120;120;1;16125;758;221;249470;6707994;E;1;0;0;2;110;10;100;65;30;1
1;1;33;954;1;2019;2;0;2;Keskiviikko;81;1;1;80;0;6;2;5;1;2;202;1;120;120;1;18173;806;221;248516;6707547;E;1;-1;0;2;110;10;100;65;30;1
1;1;33;1649;1;2019;11;0;2;Tiistai;80;1;1;100;0;6;1;2;1;2;202;1;120;120;1;18173;806;221;247831;6707428;E;1;2;0;2;110;10;100;65;30;1
1;1;33;3197;2;2019;2;0;2;Torstai;0;3;2;100;0;4;4;5;1;2;202;1;120;120;1;18173;806;221;246284;6707525;E;1;0;0;2;110;10;100;65;30;1
1;1;34;21;1;2019;8;2;2;Tiistai;4;8;2;120;0;1;1;1;3;2;202;1;100;100;1;23708;794;221;245721;6707515;E;1;25;0;2;110;10;100;65;30;1
1;1;34;279;1;2019;1;2;2;Lauantai;6;6;2;80;0;4;1;2;1;2;202;1;100;100;1;23708;794;221;245436;6707475;E;1;-1;0;2;110;10;100;65;30;1
1;1;35;108;1;2019;8;0;2;Lauantai;82;1;1;60;0;1;1;1;1;2;202;1;100;100;1;28445;732;221;243938;6707538;K;1;21;0;2;110;10;100;65;30;1
1;1;35;1852;1;2019;12;0;2;Lauantai;7;6;2;80;0;2;4;4;1;2;853;1;80;80;1;28445;732;221;242717;6708675;E;1;2;0;2;110;10;100;65;30;1
1;1;36;369;1;2019;1;0;2;Sunnuntai;80;1;1;80;0;6;4;1;1;2;853;-1;-1;-1;-1;;;;242341;6709587;E;1;-17;0;2;;-1;;;;0
1;2;1;1061;1;2019;1;0;1;Tiistai;0;3;2;100;0;5;4;6;1;1;927;1;100;100;1;15260;769;191;353903;6687908;E;1;0;0;2;95;10;;;;1
1;2;1;1185;2;2019;8;0;1;Maanantai;90;11;2;100;0;-1;3;-1;1;1;927;1;100;100;1;15260;769;191;353816;6688003;E;1;18;0;2;95;10;;;;1
1;2;1;1409;1;2019;4;0;1;Sunnuntai;81;1;1;100;0;1;1;1;1;1;927;1;100;100;1;15260;769;191;353719;6688202;E;1;13;0;2;95;10;;;;1
1;2;3;1362;0;2019;1;0;1;Maanantai;80;1;1;80;0;4;2;1;1;1;927;1;100;100;1;11738;765;136;352287;6694777;E;1;-18;0;1;126;10;100;100;55;1
1;2;4;3760;0;2019;12;0;1;Maanantai;90;11;2;100;0;-1;2;-1;1;1;927;1;100;100;1;11028;720;136;353213;6699846;E;1;6;0;1;128;10;100;86;57;1
1;2;5;2581;0;2019;8;1;1;Perjantai;21;5;2;80;0;1;1;1;6;1;927;1;100;100;1;6174;568;116;353201;6702770;E;1;17;0;1;102;10;100;88;49;1
1;2;5;3319;0;2019;10;0;1;Torstai;90;10;2;100;0;1;3;2;1;1;927;1;100;100;1;6174;568;116;352935;6703456;E;1;6;0;1;102;10;100;88;49;1
1;2;5;6769;0;2019;9;0;1;Keskiviikko;90;10;2;80;0;-1;3;-1;1;1;927;1;80;80;1;7868;705;91;351960;6706692;E;1;6;0;1;80;10;100;88;49;1
1;2;12;106;0;2019;10;0;1;Tiistai;80;1;1;80;0;3;3;4;1;1;927;1;80;80;1;7609;713;91;351873;6706895;E;1;10;0;1;80;10;96;63;41;1
1;2;12;416;0;2019;11;0;1;Sunnuntai;90;10;2;80;0;1;3;2;1;1;927;1;100;100;1;7609;713;130;351764;6707183;E;1;1;0;1;118;10;96;63;41;1
1;2;12;2950;0;2019;1;0;1;Lauantai;80;1;1;80;0;6;1;1;1;1;224;1;100;100;1;7609;713;93;350606;6709422;E;1;-9;0;1;83;10;96;63;41;1
1;2;12;3334;0;2019;9;2;1;Lauantai;12;2;3;100;0;2;1;4;1;1;224;1;100;100;1;7609;713;93;350436;6709766;E;1;16;0;1;83;10;96;63;41;1
1;2;12;4782;0;2019;1;2;1;Lauantai;81;1;1;80;0;6;4;1;1;1;224;1;80;80;1;7609;713;93;349796;6711059;E;1;0;0;1;83;10;96;63;41;1
1;2;13;313;0;2019;10;0;1;Maanantai;80;1;1;80;0;2;4;6;1;1;224;1;80;100;1;7609;713;151;349656;6711342;E;1;0;0;1;140;10;98;65;47;1
1;2;15;442;0;2019;1;2;1;Keskiviikko;20;5;3;80;0;6;1;1;1;1;224;1;80;80;1;4710;534;91;347056;6715646;E;1;-4;0;1;80;10;100;90;64;1
1;2;15;1312;0;2019;7;0;1;Maanantai;86;1;1;80;0;1;1;2;1;1;224;1;80;80;1;4710;534;91;346666;6716374;E;1;22;2;1;80;10;100;90;64;1
1;2;15;2017;0;2019;10;0;1;Tiistai;90;11;2;100;0;-1;3;-1;1;1;224;1;100;100;1;4710;534;86;346316;6716984;E;1;-3;0;1;80;10;100;90;64;1
1;2;16;793;0;2019;5;2;1;Lauantai;90;11;2;100;0;1;2;1;1;1;224;1;100;100;1;4525;569;86;341942;6720514;E;1;15;0;1;80;10;100;85;59;1
1;2;17;1477;0;2019;11;1;1;Torstai;20;5;2;80;0;7;1;2;1;1;444;1;100;100;1;4525;569;86;336188;6724156;E;1;-3;0;1;80;10;100;96;81;1
1;2;17;4211;0;2019;10;2;1;Lauantai;20;5;3;100;0;2;2;4;1;1;444;1;100;100;1;4525;569;86;333604;6725036;E;1;5;0;1;80;10;100;96;81;1
1;2;17;5301;1;2019;5;2;1;Tiistai;80;1;1;80;0;1;1;2;1;1;444;1;80;80;1;4297;616;88;332575;6725383;E;1;10;0;2;41;10;;;;1
1;2;17;5358;1;2019;6;1;1;Tiistai;80;1;1;80;0;1;1;1;1;1;444;1;80;80;1;4297;616;88;332521;6725400;E;1;26;0;2;41;10;;;;1
1;2;19;1338;0;2019;5;0;2;Maanantai;8;6;2;80;0;1;1;1;1;2;761;1;100;100;1;4087;611;86;328923;6727588;K;1;25;0;1;80;10;100;100;95;1
1;2;20;129;0;2019;2;0;1;Perjantai;90;10;2;80;0;1;3;1;1;5;834;1;100;100;1;4087;611;88;328410;6728188;E;1;-5;0;1;82;10;100;88;70;1
1;2;20;158;0;2019;8;0;1;Torstai;90;10;2;100;0;1;3;1;1;5;834;1;100;100;1;4087;611;88;328391;6728210;E;1;15;0;1;82;10;100;88;70;1
1;2;20;3040;0;2019;3;0;1;Perjantai;80;1;1;80;0;2;1;1;1;5;834;1;100;100;1;4087;611;88;326522;6730411;E;1;0;0;1;82;10;100;88;70;1
1;2;20;6046;0;2019;1;0;1;Keskiviikko;90;10;2;80;0;7;3;1;1;5;834;1;100;100;1;4087;611;88;324753;6732837;E;1;-8;0;1;82;10;100;88;70;1
1;2;21;2877;0;2019;2;0;1;Keskiviikko;4;3;2;80;0;4;1;1;1;5;834;1;100;80;1;4910;702;88;322737;6736716;E;1;-10;0;1;82;10;100;78;47;1
1;2;21;4552;0;2019;2;0;1;Sunnuntai;90;10;2;80;0;6;3;4;1;5;834;1;80;80;1;4910;702;88;322205;6738231;E;1;2;0;1;82;10;100;78;47;1
1;2;23;1000;0;2019;6;2;1;Maanantai;90;11;2;80;0;1;4;1;1;5;834;1;80;80;1;5689;672;88;317863;6743702;E;1;15;0;1;82;10;100;83;55;1
1;2;23;8547;0;2019;7;0;1;Tiistai;24;5;2;80;0;2;1;2;1;5;169;1;100;100;1;6270;920;93;312843;6749111;E;1;17;0;1;82;10;100;95;79;1
1;2;23;13022;0;2019;4;0;1;Sunnuntai;90;10;2;80;0;3;3;4;1;5;169;1;100;100;1;6270;920;106;310202;6752694;E;1;6;0;1;100;10;100;95;79;1
1;2;25;3385;0;2019;9;0;1;Perjantai;90;10;2;100;0;1;3;2;1;5;169;1;100;100;1;5297;887;93;307268;6756452;E;1;7;0;1;82;10;100;73;60;1
1;2;25;3966;0;2019;12;0;1;Torstai;90;10;2;80;0;2;3;2;1;5;169;1;100;100;1;5297;887;93;306892;6756892;E;1;1;0;1;82;10;100;73;60;1
1;2;26;3275;0;2019;11;0;1;Perjantai;0;3;2;80;0;2;3;4;1;5;103;1;100;100;1;5297;887;93;304668;6759490;E;1;2;0;1;82;10;100;87;65;1
1;2;27;2514;0;2019;10;0;1;Torstai;99;13;2;80;0;2;1;2;1;5;103;1;80;80;1;6170;866;93;302684;6762213;E;1;4;0;1;82;10;100;100;100;1
1;2;29;160;0;2019;12;2;2;Maanantai;81;1;1;80;0;2;1;4;1;2;430;1;100;100;1;3375;702;91;296207;6765867;E;1;2;0;1;85;10;100;98;89;1
1;2;30;1326;0;2019;2;0;2;Maanantai;80;1;1;80;0;6;3;2;1;2;430;1;100;100;1;3288;813;91;292565;6767477;E;1;1;0;1;85;10;100;82;52;1
1;2;30;9609;0;2019;1;0;2;Maanantai;6;6;2;80;0;6;1;2;1;2;430;1;100;100;1;3288;813;91;285869;6772230;E;1;-2;0;1;85;10;100;97;90;1
1;2;31;1474;0;2019;11;0;4;Perjantai;80;1;1;80;0;6;3;6;1;6;619;1;100;100;1;3288;813;91;284716;6773160;E;1;-2;0;1;85;10;;;;1
1;2;31;4470;0;2019;2;2;4;Sunnuntai;80;1;1;80;0;2;1;1;1;6;619;1;100;100;1;3195;675;138;282344;6774960;E;1;2;0;1;172;10;100;92;80;1
1;2;33;3074;0;2019;10;0;2;Maanantai;96;13;2;100;0;1;1;2;1;4;102;1;100;100;1;3195;675;91;277120;6780842;E;1;9;0;1;85;10;100;87;77;1
1;2;33;5752;0;2019;2;0;2;Tiistai;20;5;2;80;0;6;1;2;1;4;102;1;100;100;1;3195;675;91;275398;6782893;E;1;-1;0;1;85;10;100;87;77;1
1;2;34;1724;0;2019;9;2;2;Perjantai;80;1;1;100;0;1;2;2;1;4;102;1;100;100;1;3195;675;91;272974;6784972;E;1;12;0;1;85;10;100;93;73;1
1;2;35;378;0;2019;3;0;2;Sunnuntai;81;1;1;80;0;2;3;2;1;4;102;1;100;100;1;3195;675;91;271333;6786358;E;1;2;0;1;85;10;100;93;80;1
1;2;35;1668;0;2019;9;0;2;Tiistai;80;1;1;100;0;1;3;1;1;4;102;1;100;100;1;3195;675;91;270483;6787333;E;1;17;0;1;85;10;100;93;80;1
1;2;35;5956;0;2019;1;0;2;Tiistai;6;6;2;80;0;4;1;2;1;4;102;1;100;100;1;7053;1135;106;267020;6789570;E;1;-5;0;1;105;10;100;81;67;1
1;2;35;6587;1;2019;2;0;2;Keskiviikko;81;1;1;100;0;6;2;2;1;4;102;1;100;100;1;7053;1135;207;266438;6789816;E;1;-5;0;2;105;10;100;81;67;1
1;2;35;9707;0;2019;3;0;2;Tiistai;81;1;1;100;0;6;1;2;1;4;102;1;100;100;1;7053;1135;106;263420;6790515;E;1;-4;0;1;105;10;100;81;67;1
1;2;37;1183;0;2019;6;2;2;Maanantai;80;1;1;100;0;1;1;2;1;4;102;1;100;100;1;4442;640;101;261350;6791201;E;1;17;0;1;100;10;99;85;57;1
1;2;38;1644;0;2019;12;0;2;Tiistai;80;1;1;80;0;2;3;4;1;4;271;1;100;100;1;4442;640;101;258051;6792689;E;1;2;0;1;100;10;100;79;68;1
1;2;38;1801;0;2019;9;2;2;Keskiviikko;84;1;1;100;0;3;1;4;1;4;271;1;100;100;1;4442;640;101;257909;6792757;E;1;13;0;1;100;10;100;79;68;1
1;2;38;6022;0;2019;4;2;2;Torstai;81;1;1;100;0;1;1;1;1;4;271;1;100;100;1;4442;640;101;254494;6795231;E;1;-4;0;1;100;10;100;79;68;1
1;2;40;3134;0;2019;5;2;2;Sunnuntai;90;11;2;100;0;1;1;2;1;4;271;1;100;100;1;3783;585;101;248630;6799371;E;1;13;0;1;100;10;100;97;78;1
