Tienpit;Tie;Aosa;Aet;Ajr;Vuosi;Kk;Vakavuusko;ELY;Vkpv;Ontyyppi;Onluokka;Osallkm;Nopraj;Taajmerk;Pinta;Valoisuus;Saa;Onnpaikka;Maakunta;Kunta;Noplaji;Nopsuunvas;Nopsuunoik;Toimluokka;Kvl;Raskaskvl;Tienlev;X;Y;Tietyo;Paallyste;Lampotila;Risteys;Poikkileik;Paallyslev;Paallystlk;Nakos150;Nakos300;Nakos460;Runkotie
1;1;6;4814;1;2016;7;0;1;Tiistai;99;13;2;120;0;-1;1;-1;1;1;49;1;120;120;1;42580;3577;221;365775;6680707;E;1;18;0;2;104;10;100;81;44;1
1;1;7;459;2;2016;9;2;1;Sunnuntai;89;1;1;120;0;1;3;2;1;1;49;1;120;120;1;40458;2724;221;364889;6681255;E;1;9;0;2;104;10;100;87;60;1
1;1;7;636;2;2016;9;2;1;Keskiviikko;80;1;1;120;0;1;1;1;1;1;49;1;120;120;1;40458;2724;221;364719;6681303;E;1;15;0;2;104;10;100;87;60;1
1;1;7;3709;1;2016;12;2;1;Perjantai;82;1;1;100;0;6;1;1;1;1;49;1;120;120;1;40458;2724;221;361952;6682536;E;1;-1;0;2;104;10;100;87;60;1
1;1;7;4559;1;2016;6;0;1;Lauantai;84;1;1;120;0;-1;1;1;1;1;257;1;120;120;1;40458;2724;221;361272;6683042;E;1;12;0;2;104;10;100;87;60;1
1;1;7;5272;1;2016;1;0;1;Lauantai;83;1;1;100;0;6;1;2;1;1;257;1;120;120;1;40458;2724;221;360823;6683593;E;1;-1;0;2;104;10;100;87;60;1
1;1;8;865;1;2016;6;2;1;Sunnuntai;7;6;2;120;0;1;1;2;1;1;257;1;120;120;1;37631;2497;221;358745;6685372;E;1;14;0;2;104;10;100;86;55;1
1;1;8;1044;1;2016;1;0;1;Lauantai;85;1;1;100;0;6;4;5;1;1;257;1;120;120;1;37631;2497;221;358602;6685480;E;1;-13;0;2;104;10;100;86;55;1
1;1;8;2574;1;2016;7;0;1;Sunnuntai;90;10;2;120;0;1;2;3;1;1;257;1;120;120;1;37631;2497;221;357232;6686151;E;1;16;0;2;104;10;100;86;55;1
1;1;8;2623;2;2016;11;2;1;Perjantai;90;11;4;100;0;2;1;2;1;1;257;1;120;120;1;37631;2497;221;357191;6686165;E;1;3;0;2;104;10;100;86;55;1
1;1;8;3513;2;2016;7;0;1;Keskiviikko;90;10;2;120;0;1;1;2;1;1;927;1;120;120;1;37631;2497;221;356386;6686501;E;1;18;0;2;104;10;100;86;55;1
1;1;8;4017;1;2016;5;0;1;Tiistai;90;10;2;120;0;1;2;1;1;1;927;1;120;120;1;37631;2497;221;355927;6686723;E;1;15;0;2;104;10;100;86;55;1
1;1;8;5452;2;2016;10;0;1;Keskiviikko;6;6;5;60;0;1;2;2;1;1;927;1;120;120;1;37631;2497;221;354547;6686986;K;1;2;0;2;104;10;100;86;55;1
1;1;9;2205;1;2016;1;2;1;Perjantai;83;1;1;100;0;6;4;5;1;1;927;1;120;120;1;25167;1913;221;352304;6686896;E;1;-6;0;2;104;10;100;81;48;1
1;1;9;2413;1;2016;9;0;1;Perjantai;81;1;1;100;0;1;1;1;1;1;927;1;120;120;1;25167;1913;221;352105;6686949;K;1;16;0;2;104;10;100;81;48;1
1;1;9;2515;2;2016;5;0;1;Lauantai;90;10;2;120;0;-1;2;-1;1;1;927;1;120;120;1;25167;1913;221;352021;6686971;E;1;19;0;2;104;10;100;81;48;1
1;1;9;2748;2;2016;9;0;1;Torstai;90;10;2;120;0;1;4;2;1;1;927;1;120;120;1;25167;1913;221;351824;6687090;E;1;12;0;2;104;10;100;81;48;1
1;1;9;3558;1;2016;12;0;1;Keskiviikko;90;10;2;100;0;2;3;2;1;1;927;1;120;120;1;25167;1913;221;351122;6687510;E;1;3;0;2;104;10;100;81;48;1
1;1;10;49;2;2016;11;0;1;Tiistai;90;10;2;100;0;-1;3;-1;1;1;444;1;120;120;1;21951;1742;241;350190;6687967;E;1;-1;0;2;115;10;100;81;48;1
1;1;10;1006;1;2016;7;0;1;Tiistai;89;1;1;120;0;1;1;2;6;1;444;1;120;120;1;21951;1742;241;349283;6688271;E;1;18;0;2;115;10;100;68;36;1
1;1;10;3348;1;2016;8;0;1;Tiistai;83;1;1;120;0;1;1;2;1;1;444;1;120;120;1;21951;1742;245;346990;6688047;E;1;18;0;2;116;10;100;68;36;1
1;1;10;3549;2;2016;11;2;1;Maanantai;7;6;2;80;0;4;1;5;1;1;444;1;120;120;1;21951;1742;246;346781;6688064;E;1;-5;0;2;115;10;100;68;36;1
1;1;10;3884;2;2016;1;0;1;Tiistai;84;1;1;80;0;5;4;5;1;1;444;1;120;120;1;21951;1742;246;346466;6688174;E;1;0;0;2;115;10;100;68;36;1
1;1;11;3267;2;2016;7;0;1;Sunnuntai;80;1;1;120;0;3;1;4;1;1;444;1;120;120;1;27546;2547;236;343350;6687144;E;1;14;0;2;105;10;100;85;62;1
1;1;11;4436;1;2016;12;0;1;Torstai;29;5;2;100;0;2;4;2;1;1;444;1;120;120;1;27546;2547;236;342334;6686649;E;1;2;0;2;105;10;100;85;62;1
1;1;11;4440;2;2016;3;0;1;Keskiviikko;81;1;1;100;0;6;4;1;1;1;444;1;120;120;1;27546;2547;236;342326;6686631;E;1;-7;0;2;105;10;100;85;62;1
1;1;11;5545;2;2016;1;0;1;Maanantai;6;6;2;80;0;6;1;2;1;1;444;1;120;120;1;27546;2547;;341254;6686471;E;1;-11;0;2;;10;;;;1
1;1;12;351;1;2016;12;0;1;Perjantai;81;13;2;100;0;6;1;2;1;1;444;1;120;120;1;17159;1569;75;340204;6686385;E;1;0;0;2;;10;;;;1
1;1;12;2471;1;2016;1;0;1;Perjantai;81;1;1;100;0;6;1;2;1;1;444;1;120;120;1;17159;1569;75;338351;6687311;E;1;-6;0;2;;10;;;;1
1;1;15;6362;1;2016;2;0;1;Sunnuntai;0;3;2;100;0;5;3;6;1;1;444;1;120;120;1;13291;1427;75;324940;6697490;E;1;1;0;2;;10;;;;1
1;1;15;7044;1;2016;7;0;1;Lauantai;84;1;1;100;0;1;1;2;1;1;444;1;120;120;1;13291;1427;75;324302;6697719;E;1;18;0;2;;10;;;;1
1;1;18;3703;2;2016;4;0;2;Lauantai;81;1;1;120;0;1;1;1;1;2;734;1;120;120;1;12609;1658;150;315021;6697717;E;1;17;0;2;110;10;;;;1
1;1;19;720;1;2016;1;0;2;Lauantai;0;3;2;100;0;4;1;1;1;2;734;1;120;120;1;12609;1658;150;312881;6698976;E;1;-2;0;2;110;10;;;;1
1;1;20;144;2;2016;3;0;2;Sunnuntai;81;1;1;100;0;1;1;3;1;2;734;1;120;120;1;12930;1405;150;311676;6699692;E;1;-2;0;2;110;10;;;;1
1;1;20;2103;2;2016;3;0;2;Tiistai;81;1;1;120;0;1;1;1;1;2;734;1;120;120;1;12930;1405;150;309764;6700041;E;1;11;0;2;110;10;;;;1
1;1;20;5276;2;2016;11;0;2;Keskiviikko;4;3;2;100;0;4;2;5;1;2;734;1;120;120;1;12930;1405;150;306858;6699173;E;1;-1;0;2;110;10;;;;1
1;1;21;562;2;2016;8;0;2;Lauantai;81;1;1;120;0;1;1;1;1;2;734;1;120;120;1;12847;1403;150;303847;6699216;E;1;18;0;2;110;10;;;;1
1;1;21;7209;2;2016;3;0;2;Sunnuntai;81;1;1;100;0;2;1;5;1;2;734;1;120;120;1;12847;1403;150;297470;6699132;E;1;0;0;2;110;10;;;;1
1;1;22;658;2;2016;7;0;2;Sunnuntai;6;6;3;120;0;1;1;1;1;2;734;1;120;120;1;11789;1520;150;296728;6699743;E;1;20;0;2;110;10;;;;1
1;1;24;1199;2;2016;10;0;2;Maanantai;89;1;1;100;0;1;1;1;1;2;734;1;120;120;1;13392;1545;221;287713;6704256;E;1;5;0;2;110;10;100;65;30;1
1;1;24;1777;2;2016;9;0;2;Perjantai;89;1;1;120;0;1;4;1;1;2;734;1;120;120;1;13392;1545;221;287139;6704219;E;1;10;0;2;110;10;100;65;30;1
1;1;24;1987;2;2016;4;0;2;Maanantai;7;6;2;120;0;1;1;2;1;2;734;1;120;120;1;13392;1545;221;286931;6704197;E;1;4;0;2;110;10;100;65;30;1
1;1;25;2004;1;2016;2;0;2;Tiistai;4;3;2;100;0;5;2;2;1;2;734;1;120;120;1;13392;1545;221;284223;6704766;E;1;0;0;2;110;10;100;65;30;1
1;1;26;2854;2;2016;4;2;2;Lauantai;80;1;1;120;0;2;1;6;1;2;734;1;120;120;1;15363;1471;221;279678;6706164;E;1;5;0;2;110;10;100;65;30;1
1;1;26;2894;2;2016;4;2;2;Lauantai;80;1;1;120;0;2;1;6;1;2;734;1;120;120;1;15363;1471;221;279642;6706180;E;1;5;0;2;110;10;100;65;30;1
1;1;26;4322;2;2016;11;0;2;Torstai;7;6;2;100;0;1;3;2;1;2;734;1;120;120;1;15363;1471;221;278288;6706620;E;1;-4;0;2;110;10;100;65;30;1
1;1;26;6240;1;2016;1;2;2;Tiistai;7;6;2;100;0;6;1;5;1;2;734;1;120;120;1;15363;1471;221;276406;6706626;E;1;-7;0;2;110;10;100;65;30;1
1;1;27;1226;1;2016;12;2;2;Keskiviikko;0;3;2;100;0;2;3;1;1;2;734;1;120;120;1;15375;1513;221;274705;6706377;E;1;5;0;2;110;10;100;65;30;1
1;1;27;3727;1;2016;10;0;2;Sunnuntai;91;13;2;120;0;2;3;2;1;2;734;1;120;120;1;15375;1513;221;272235;6706273;E;1;1;0;2;110;10;100;65;30;1
1;1;27;6393;2;2016;8;2;2;Keskiviikko;81;1;1;100;0;1;3;1;1;2;577;1;120;120;1;15375;1513;221;269620;6706270;E;1;15;0;2;110;10;100;65;30;1
1;1;28;4468;1;2016;2;0;2;Sunnuntai;80;1;1;80;0;4;4;5;1;2;577;1;120;120;1;15375;1513;221;264765;6706690;E;1;0;0;2;110;10;100;65;30;1
1;1;29;2701;1;2016;5;0;2;Torstai;90;11;2;120;0;1;1;1;1;2;577;1;120;120;1;16211;1706;221;262038;6706476;E;1;17;0;2;110;10;100;65;30;1
1;1;30;974;1;2016;12;0;2;Maanantai;81;1;1;100;0;6;3;2;1;2;577;1;120;120;1;19286;1738;221;261050;6707143;E;1;-1;0;2;110;10;100;65;30;1
1;1;30;3543;2;2016;5;0;2;Perjantai;90;11;2;120;0;1;1;1;1;2;577;1;120;120;1;19286;1738;221;258953;6708561;E;1;13;0;2;110;10;100;65;30;1
1;1;31;2431;1;2016;3;2;2;Sunnuntai;81;1;1;100;0;1;1;2;1;2;202;1;120;120;1;23049;1785;221;255738;6709256;E;1;3;0;2;110;10;100;65;30;1
1;1;31;4314;1;2016;6;2;2;Sunnuntai;6;6;2;120;0;1;1;2;1;2;202;1;120;120;1;23049;1785;221;253909;6709566;E;1;15;0;2;110;10;100;65;30;1
1;1;31;5058;1;2016;5;0;2;Lauantai;81;1;1;120;0;1;1;1;1;2;202;1;120;120;1;23049;1785;221;253173;6709561;E;1;19;0;2;110;10;100;65;30;1
1;1;32;827;2;2016;10;0;2;Perjantai;81;1;1;100;0;6;1;1;1;2;202;1;120;120;1;15913;903;221;251269;6708998;E;1;2;0;2;110;10;100;65;30;1
1;1;33;4;2;2016;3;0;2;Perjantai;81;1;1;100;0;-1;1;-1;1;2;202;1;120;120;1;17573;946;221;249377;6707934;E;1;1;0;2;110;10;100;65;30;1
1;1;33;1983;2;2016;4;0;2;Maanantai;90;11;2;120;0;-1;1;-1;1;2;202;1;120;120;1;17573;946;221;247474;6707409;E;1;10;0;2;110;10;100;65;30;1
1;1;33;2320;1;2016;7;0;2;Lauantai;90;10;2;120;0;1;1;2;1;2;202;1;120;120;1;17573;946;221;247160;6707462;E;1;19;0;2;110;10;100;65;30;1
1;1;33;3709;1;2016;7;2;2;Keskiviikko;82;1;1;100;0;1;1;1;1;2;202;1;120;120;1;17573;946;221;245773;6707521;E;1;26;0;2;110;10;100;65;30;1
1;1;34;1479;1;2016;5;0;2;Sunnuntai;80;1;1;100;0;1;1;2;1;2;202;1;100;100;1;23305;981;221;244286;6707456;E;1;16;0;2;110;10;100;65;30;1
1;1;35;640;1;2016;5;0;2;Keskiviikko;2;3;2;80;0;1;1;1;1;2;853;1;80;80;1;27984;962;221;243446;6707734;E;1;16;0;2;110;10;100;65;30;1
1;1;35;848;1;2016;6;0;2;Maanantai;80;1;1;80;0;1;1;1;1;2;853;1;80;80;1;27984;962;221;243278;6707855;E;1;21;0;2;110;10;100;65;30;1
1;1;35;856;2;2016;12;2;2;Maanantai;81;1;1;80;0;6;1;2;1;2;853;1;80;80;1;27984;962;221;243269;6707839;E;1;-5;0;2;110;10;100;65;30;1
1;1;35;1057;2;2016;1;0;2;Lauantai;84;1;1;80;0;6;4;1;1;2;853;1;80;80;1;27984;962;221;243123;6707978;E;1;4;0;2;110;10;100;65;30;1
1;1;35;1805;2;2016;1;0;2;Tiistai;80;1;1;80;0;5;3;4;1;2;853;1;80;80;1;27984;962;221;242728;6708612;E;1;1;0;2;110;10;100;65;30;1
1;1;36;374;1;2016;11;0;2;Torstai;4;3;2;80;0;2;4;4;1;2;853;1;80;80;1;25052;920;221;242339;6709591;E;1;7;2;2;110;10;100;65;30;1
1;1;36;563;1;2016;12;0;2;Maanantai;80;1;1;80;0;6;3;2;1;2;853;1;80;80;1;25052;920;221;242242;6709756;E;1;-3;0;2;110;10;100;65;30;1
1;1;36;1718;1;2016;3;2;2;Torstai;13;2;2;60;0;1;1;2;1;2;853;1;60;60;1;25052;920;221;241529;6710687;E;1;3;4;2;110;10;100;65;30;1
1;1;36;2264;1;2016;4;0;2;Keskiviikko;8;6;3;30;0;1;1;1;1;2;853;1;60;60;1;;;221;241254;6711169;K;1;13;0;2;110;10;100;65;30;1
1;1;36;2436;2;2016;6;0;2;Sunnuntai;4;3;2;50;1;1;4;1;1;2;853;1;60;60;1;;;221;241166;6711321;K;1;14;0;2;110;10;100;65;30;1
1;1;36;2511;2;2016;4;2;2;Perjantai;6;6;2;50;1;1;1;2;1;2;853;1;60;60;1;;;221;241139;6711392;K;1;4;5;2;110;10;100;65;30;1
1;1;36;2577;1;2016;8;0;2;Maanantai;3;3;2;50;1;1;1;2;1;2;853;1;60;60;1;;;221;241135;6711463;E;1;23;0;2;110;10;100;65;30;1
1;1;36;2775;1;2016;6;2;2;Tiistai;80;1;1;60;1;1;1;1;1;2;853;1;60;60;1;;;221;241083;6711657;E;1;22;0;2;110;10;100;65;30;1
1;1;36;2779;1;2016;1;0;2;Maanantai;8;6;3;60;0;6;1;2;1;2;853;1;60;60;1;;;221;241082;6711661;E;1;-6;4;2;110;10;100;65;30;1
1;2;1;1771;1;2016;12;0;1;Perjantai;81;1;1;100;0;6;4;1;1;1;927;1;100;100;1;14652;718;191;353620;6688547;E;1;-4;0;2;95;10;;;;1
1;2;1;2555;1;2016;8;2;1;Torstai;90;10;2;100;0;1;4;2;1;1;927;1;100;100;1;14652;718;191;353500;6689319;E;1;19;0;2;95;10;;;;1
1;2;5;2894;0;2016;9;0;1;Perjantai;8;6;2;100;0;1;1;1;1;1;927;1;100;100;1;5443;520;116;353069;6703052;E;1;14;0;1;102;10;100;88;49;1
1;2;5;4055;0;2016;3;2;1;Keskiviikko;80;1;1;80;0;1;3;1;1;1;927;1;100;100;1;5443;520;116;352801;6704178;E;1;3;0;1;102;10;100;88;49;1
1;2;5;4659;0;2016;2;0;1;Keskiviikko;99;13;2;80;0;6;1;2;1;1;927;1;100;100;1;5443;520;116;352716;6704773;E;1;-2;0;1;102;10;100;88;49;1
1;2;12;2544;0;2016;11;2;1;Keskiviikko;90;10;2;80;0;2;4;2;1;1;224;1;100;100;1;7606;618;131;350786;6709060;E;1;2;0;1;120;10;96;63;41;1
1;2;12;3284;0;2016;6;0;1;Keskiviikko;4;3;3;100;0;1;1;1;1;1;224;1;100;100;1;7606;618;93;350458;6709721;E;1;23;0;1;83;10;96;63;41;1
1;2;13;965;0;2016;8;2;1;Maanantai;90;10;2;80;0;1;3;2;1;1;224;1;100;100;1;7606;618;151;349242;6711843;E;1;15;0;1;140;10;98;65;47;1
1;2;13;1390;0;2016;9;0;1;Lauantai;14;13;2;60;0;1;1;2;1;1;224;2;60;60;1;7606;618;108;348936;6712141;E;1;12;0;1;104;10;98;65;47;1
1;2;13;2326;0;2016;7;2;1;Sunnuntai;81;1;1;80;0;2;1;4;1;1;224;1;80;80;1;7606;618;108;348476;6712931;E;1;15;0;1;86;10;98;65;47;1
1;2;15;1693;0;2016;12;0;1;Sunnuntai;90;12;3;80;0;-1;3;-1;1;1;224;1;80;80;1;4785;527;91;346480;6716740;E;1;-1;0;1;80;10;100;90;64;1
1;2;15;1749;0;2016;4;0;1;Tiistai;9;13;2;80;0;1;4;1;1;1;224;1;80;80;1;4785;527;81;346452;6716788;E;1;0;0;1;80;10;100;90;64;1
1;2;15;3491;0;2016;12;1;1;Tiistai;20;5;2;80;0;2;3;2;1;1;224;1;100;100;1;4785;527;86;345175;6717932;E;1;3;0;1;80;10;100;90;64;1
1;2;17;3798;0;2016;9;2;1;Perjantai;90;10;2;100;0;1;1;2;1;1;444;1;100;100;1;4632;587;86;333997;6724906;E;1;12;0;1;80;10;100;96;81;1
1;2;17;5378;2;2016;3;0;1;Sunnuntai;29;5;2;80;0;2;4;6;1;1;444;1;80;80;1;4633;587;38;332499;6725398;E;1;0;0;2;20;10;;;;1
1;2;18;832;2;2016;1;2;1;Keskiviikko;80;1;1;80;0;7;1;1;1;1;444;1;100;100;1;4633;587;150;331671;6725679;E;1;-23;0;2;80;10;;;;1
1;2;20;53;0;2016;6;0;1;Perjantai;90;10;2;100;0;-1;3;-1;1;5;834;1;100;100;1;4175;587;88;328459;6728129;E;1;15;0;1;82;10;100;88;70;1
1;2;21;195;0;2016;6;0;1;Perjantai;90;10;2;100;0;1;3;2;1;5;834;1;80;100;1;4838;672;88;323832;6734309;E;1;14;0;1;82;10;100;78;47;1
1;2;22;3253;0;2016;9;0;1;Keskiviikko;49;4;2;100;0;1;1;1;1;5;834;1;100;100;1;5344;648;88;319273;6741612;E;1;8;2;1;82;10;100;88;69;1
1;2;23;1208;0;2016;4;0;1;Torstai;90;11;2;80;0;-1;1;-1;1;5;61;1;80;80;1;5442;633;123;317721;6743848;E;1;0;0;1;145;10;100;83;55;1
1;2;23;1216;0;2016;11;0;1;Perjantai;50;4;2;50;1;6;1;1;1;5;61;1;80;80;1;5344;648;123;317715;6743853;E;1;-5;2;1;145;10;100;83;55;1
1;2;23;2164;0;2016;6;0;1;Maanantai;81;1;1;80;0;2;2;2;1;5;61;1;80;80;1;4373;574;93;317034;6744507;E;1;16;0;1;82;10;100;83;55;1
1;2;23;6110;0;2016;11;0;1;Sunnuntai;80;1;1;80;0;-1;4;-1;1;5;61;1;80;80;1;5487;722;106;314653;6747604;E;1;4;0;1;85;10;100;83;55;1
1;2;23;6763;0;2016;12;0;1;Tiistai;6;6;2;80;0;4;4;2;6;5;61;1;80;80;1;5487;722;106;314357;6748142;E;1;1;0;1;100;10;100;83;55;1
1;2;23;9545;0;2016;6;0;1;Torstai;81;1;1;100;0;1;1;2;1;5;169;1;100;100;1;6092;862;106;312149;6749763;E;1;15;0;1;100;10;100;95;79;1
1;2;23;12189;2;2016;11;2;1;Maanantai;81;1;1;100;0;6;1;2;1;5;169;1;100;100;1;6092;862;196;310649;6751963;E;1;-5;0;1;145;10;100;95;79;1
1;2;25;410;0;2016;5;0;1;Keskiviikko;90;10;2;80;0;1;3;1;1;5;169;1;100;100;1;5141;819;93;309199;6754217;E;1;15;0;1;82;10;100;73;60;1
1;2;25;1745;0;2016;5;0;1;Perjantai;90;11;2;100;0;1;3;1;1;5;169;1;100;100;1;5141;819;93;308324;6755214;E;1;14;0;1;82;10;100;73;60;1
1;2;25;2473;0;2016;6;0;1;Sunnuntai;90;11;2;100;0;-1;3;-1;1;5;169;1;100;100;1;5141;819;93;307854;6755764;E;1;4;0;1;82;10;100;73;60;1
1;2;25;3955;0;2016;4;0;1;Sunnuntai;90;11;2;100;0;2;1;4;1;5;169;1;100;100;1;5141;819;93;306898;6756885;E;1;6;0;1;82;10;100;73;60;1
1;2;26;1083;0;2016;2;2;1;Perjantai;20;5;5;80;0;6;3;5;1;5;103;1;100;100;1;5141;819;93;306093;6757825;E;1;-2;0;1;82;10;100;87;65;1
