Tienpit;Tie;Aosa;Aet;Ajr;Vuosi;Kk;Vakavuusko;ELY;Vkpv;Ontyyppi;Onluokka;Osallkm;Nopraj;Taajmerk;Pinta;Valoisuus;Saa;Onnpaikka;Maakunta;Kunta;Noplaji;Nopsuunvas;Nopsuunoik;Toimluokka;Kvl;Raskaskvl;Tienlev;X;Y;Tietyo;Paallyste;Lampotila;Risteys;Poikkileik;Paallyslev;Paallystlk;Nakos150;Nakos300;Nakos460;Runkotie
1;1;8;4808;1;2017;12;2;1;Tiistai;6;6;2;100;0;2;4;4;1;1;927;1;120;120;1;37582;2576;221;355186;6686970;E;1;1;0;2;104;10;100;86;55;1
1;1;8;4810;1;2017;10;0;1;Keskiviikko;0;3;2;120;0;1;1;1;1;1;927;1;120;120;1;37582;2576;221;355184;6686970;E;1;10;0;2;104;10;100;86;55;1
1;1;8;4879;2;2017;7;0;1;Tiistai;1;3;2;120;0;1;1;1;1;1;927;1;120;120;1;37582;2576;221;355119;6686952;E;1;16;0;2;104;10;100;86;55;1
1;1;8;5398;2;2017;12;0;1;Maanantai;83;1;1;80;0;2;4;6;1;1;927;1;120;120;1;37582;2576;221;354606;6686909;E;1;1;0;2;104;10;100;86;55;1
1;1;9;240;2;2017;10;0;1;Torstai;2;3;2;80;0;5;1;6;1;1;927;1;120;120;1;25184;1976;221;354204;6686990;E;1;0;0;2;104;10;100;81;48;1
1;1;9;504;1;2017;3;0;1;Keskiviikko;83;1;1;100;0;5;1;6;1;1;927;1;120;120;1;25184;1976;221;353951;6687091;E;1;0;0;2;104;10;100;81;48;1
1;1;11;882;2;2017;1;0;1;Lauantai;81;1;1;100;0;-1;4;2;1;1;444;1;120;120;1;27798;2615;236;345355;6688307;E;1;1;0;2;105;10;100;85;62;1
1;1;11;3123;1;2017;2;2;1;Keskiviikko;6;6;18;80;0;4;2;5;1;1;444;1;120;120;1;27798;2615;236;343472;6687248;E;1;-5;0;2;105;10;100;85;62;1
1;1;12;441;2;2017;6;0;1;Sunnuntai;90;10;2;120;0;1;1;1;1;1;444;1;120;120;1;17453;1636;;340114;6686381;E;1;20;0;2;;10;;;;1
1;1;13;893;1;2017;6;0;1;Tiistai;7;6;2;100;0;1;4;2;1;1;444;1;120;120;1;15459;1525;75;337312;6688436;E;1;12;0;2;;10;;;;1
1;1;14;37;2;2017;1;1;1;Keskiviikko;92;13;3;100;0;5;2;6;1;1;444;1;120;120;1;15459;1525;;333180;6690191;E;1;1;0;2;;10;;;;1
1;1;14;1650;2;2017;12;2;1;Keskiviikko;0;3;2;100;0;5;4;6;1;1;444;1;120;120;1;15459;1525;;332039;6691273;E;1;1;0;2;;10;;;;1
1;1;16;880;2;2017;11;0;1;Maanantai;81;1;1;100;0;2;3;2;1;1;444;1;120;120;1;13490;1472;;323048;6698011;E;1;0;0;2;;10;;;;1
1;1;17;2788;2;2017;9;0;2;Tiistai;90;12;2;120;0;1;3;2;1;2;734;1;120;120;1;13490;1472;150;318967;6697563;E;1;10;0;2;110;10;;;;1
1;1;18;2849;1;2017;7;0;2;Torstai;81;1;1;120;0;2;1;4;1;2;734;1;120;120;1;12831;1691;150;315703;6697221;E;1;15;0;2;110;10;;;;1
1;1;19;289;1;2017;10;2;2;Maanantai;7;6;2;120;0;1;3;2;1;2;734;1;120;120;1;12831;1691;150;313285;6698828;E;1;10;0;2;110;10;;;;1
1;1;20;1210;1;2017;3;0;2;Keskiviikko;81;13;2;100;0;1;3;1;1;2;734;1;120;120;1;13194;1455;150;310654;6699982;E;1;3;0;2;110;10;;;;1
1;1;20;3295;1;2017;5;0;2;Tiistai;80;1;1;120;0;1;1;1;1;2;734;1;120;120;1;13194;1455;150;308579;6700069;E;1;13;0;2;110;10;;;;1
1;1;21;387;2;2017;5;0;2;Maanantai;90;12;2;120;0;1;2;1;1;2;734;1;120;120;1;13108;1451;150;304021;6699208;E;1;3;0;2;110;10;;;;1
1;1;21;6984;1;2017;1;2;2;Maanantai;80;1;1;100;0;1;4;1;1;2;734;1;120;120;1;13108;1451;150;297671;6699046;E;1;-3;0;2;110;10;;;;1
1;1;22;979;1;2017;3;2;2;Torstai;81;1;1;100;0;1;1;1;1;2;734;1;120;120;1;12024;1560;221;296523;6699985;E;1;4;0;2;110;10;100;65;30;1
1;1;23;683;2;2017;11;0;2;Perjantai;91;13;2;100;0;1;1;1;1;2;734;1;120;120;1;12024;1560;221;289650;6703694;E;1;6;0;2;110;10;100;65;30;1
1;1;24;482;1;2017;12;0;2;Torstai;89;1;1;80;0;6;4;6;1;2;734;1;120;120;1;13709;1582;221;288449;6704205;E;1;0;0;2;110;10;100;65;30;1
1;1;25;3627;1;2017;10;0;2;Perjantai;6;6;2;120;0;1;3;1;1;2;734;1;120;120;1;13709;1582;221;282726;6705354;E;1;6;0;2;110;10;100;65;30;1
1;1;27;1808;2;2017;10;0;2;Perjantai;7;6;2;120;0;1;3;1;1;2;734;1;120;120;1;15756;1562;221;274134;6706239;E;1;1;0;2;110;10;100;65;30;1
1;1;27;3185;1;2017;12;0;2;Torstai;0;3;2;100;0;5;3;6;1;2;734;1;120;120;1;15756;1562;221;272770;6706245;E;1;1;0;2;110;10;100;65;30;1
1;1;27;3193;2;2017;5;0;2;Keskiviikko;4;3;2;120;0;1;1;1;1;2;734;1;120;120;1;15756;1562;221;272769;6706221;E;1;15;0;2;110;10;100;65;30;1
1;1;27;3927;1;2017;5;0;2;Torstai;80;1;1;120;0;1;1;1;1;2;734;1;120;120;1;15756;1562;221;272034;6706291;E;1;8;0;2;110;10;100;65;30;1
1;1;27;6888;2;2017;11;0;2;Perjantai;94;13;5;100;0;2;3;4;1;2;577;1;120;120;1;15756;1562;221;269141;6706182;E;1;5;0;2;110;10;100;65;30;1
1;1;28;2877;2;2017;11;2;2;Lauantai;0;3;2;100;0;6;3;3;1;2;577;1;120;120;1;15756;1562;221;266281;6706212;E;1;1;0;2;110;10;100;65;30;1
1;1;28;3790;2;2017;5;0;2;Keskiviikko;7;6;3;100;0;5;1;1;1;2;577;1;120;120;1;15756;1562;221;265436;6706555;E;1;1;0;2;110;10;100;65;30;1
1;1;28;3790;2;2017;5;0;2;Keskiviikko;80;13;2;100;0;6;1;1;1;2;577;1;120;120;1;15756;1562;221;265436;6706555;E;1;0;0;2;110;10;100;65;30;1
1;1;29;95;2;2017;9;0;2;Tiistai;20;5;2;80;0;1;2;2;1;2;577;1;120;120;1;16562;1756;221;264595;6706611;E;1;15;0;2;110;10;100;65;30;1
1;1;29;464;1;2017;6;0;2;Maanantai;8;6;2;120;0;1;4;2;1;2;577;1;120;120;1;16562;1756;221;264222;6706652;K;1;11;0;2;110;10;100;65;30;1
1;1;30;1595;2;2017;9;0;2;Sunnuntai;90;10;3;120;0;1;3;2;1;2;577;1;120;120;1;19698;1784;221;260629;6707592;E;1;12;0;2;110;10;100;65;30;1
1;1;31;2116;1;2017;2;2;2;Keskiviikko;29;5;2;80;0;4;1;5;1;2;202;1;120;120;1;23510;1830;221;256048;6709216;E;1;-3;0;2;110;10;100;65;30;1
1;1;31;2438;2;2017;9;2;2;Perjantai;81;1;1;120;0;1;1;1;1;2;202;1;120;120;1;23510;1830;221;255736;6709231;E;1;16;0;2;110;10;100;65;30;1
1;1;31;2598;1;2017;2;2;2;Keskiviikko;6;6;3;100;0;1;1;2;1;2;202;1;120;120;1;23510;1830;221;255573;6709264;E;1;-5;0;2;110;10;100;65;30;1
1;1;31;3330;1;2017;3;2;2;Perjantai;6;6;3;100;0;1;1;1;1;2;202;1;120;120;1;23510;1830;221;254849;6709304;E;1;5;0;2;110;10;100;65;30;1
1;1;31;5316;2;2017;6;0;2;Perjantai;6;6;2;50;0;1;1;1;1;2;202;1;120;120;1;23510;1830;221;252945;6709503;K;1;22;0;2;110;10;100;65;30;1
1;1;32;89;1;2017;9;2;2;Maanantai;6;6;2;120;0;1;1;1;1;2;202;1;120;120;1;15599;816;221;251946;6709242;E;1;18;0;2;110;10;100;65;30;1
1;1;32;2413;1;2017;5;0;2;Torstai;89;1;1;120;0;6;3;2;1;2;202;1;120;120;1;15599;816;221;249863;6708289;E;1;-2;0;2;110;10;100;65;30;1
1;1;32;2590;2;2017;4;2;2;Sunnuntai;81;1;1;100;0;1;1;1;1;2;202;1;120;120;1;15599;816;221;249727;6708162;E;1;7;0;2;110;10;100;65;30;1
1;1;33;972;2;2017;8;2;2;Lauantai;90;10;3;120;0;1;1;1;1;2;202;1;120;120;1;17556;849;221;248490;6707514;E;1;18;0;2;110;10;100;65;30;1
1;1;33;2366;1;2017;11;0;2;Perjantai;81;1;1;100;0;2;4;2;1;2;202;1;120;120;1;17556;849;221;247089;6707470;E;1;6;0;2;110;10;100;65;30;1
1;1;33;2888;1;2017;12;0;2;Tiistai;81;1;1;100;0;5;4;5;1;2;202;1;120;120;1;17556;849;221;246565;6707536;E;1;1;0;2;110;10;100;65;30;1
1;1;33;3435;2;2017;7;0;2;Perjantai;81;1;1;100;0;1;2;1;1;2;202;1;120;120;1;17556;849;221;246004;6707521;E;1;12;0;2;110;10;100;65;30;1
1;1;34;1409;2;2017;4;2;2;Lauantai;3;3;3;80;0;2;1;4;1;2;202;1;100;100;1;23165;905;221;244349;6707429;E;1;4;0;2;110;10;100;65;30;1
1;1;35;1961;1;2017;7;0;2;Maanantai;7;6;2;80;0;1;1;2;1;2;853;1;80;80;1;27534;819;221;242675;6708775;E;1;21;0;2;110;10;100;65;30;1
1;1;36;1037;1;2017;11;2;2;Perjantai;8;6;7;80;0;1;4;2;1;2;853;1;60;80;1;23477;711;221;241953;6710141;E;1;5;0;2;110;10;100;65;30;1
1;1;36;1480;1;2017;4;0;2;Torstai;8;6;3;60;0;1;1;2;1;2;853;1;60;80;1;23477;711;221;241667;6710489;E;1;7;0;2;110;10;100;65;30;1
1;1;36;1610;1;2017;1;0;2;Lauantai;3;3;2;60;1;4;4;2;1;2;853;1;60;60;1;23477;711;221;241589;6710595;K;1;-1;0;2;110;10;100;65;30;1
1;1;36;1723;1;2017;1;0;2;Keskiviikko;39;2;2;60;0;1;4;1;1;2;853;1;60;60;1;23477;711;221;241526;6710691;E;1;-1;4;2;110;10;100;65;30;1
1;1;36;1742;2;2017;10;0;2;Keskiviikko;8;6;2;50;0;1;1;2;1;2;853;1;60;60;1;23477;711;221;241504;6710699;E;1;13;4;2;110;10;100;65;30;1
1;2;2;0;0;2017;8;0;1;Torstai;52;4;2;40;1;2;4;4;1;1;927;1;80;80;1;11539;751;136;352812;6691352;E;1;18;2;1;126;10;100;72;40;1
1;2;4;4208;0;2017;11;2;1;Torstai;30;2;3;80;0;2;4;4;1;1;927;2;80;80;1;12608;760;136;353324;6700280;E;1;2;5;1;128;10;100;86;57;1
1;2;5;2071;0;2017;8;0;1;Perjantai;90;10;2;100;0;1;3;2;1;1;927;1;100;100;1;6199;559;116;353237;6702268;E;1;18;0;1;102;10;100;88;49;1
1;2;5;6407;0;2017;12;0;1;Sunnuntai;90;10;2;80;0;-1;3;-1;1;1;927;1;80;80;1;7900;694;151;352135;6706377;E;1;1;0;1;140;10;100;88;49;1
1;2;12;2306;0;2017;6;2;1;Maanantai;90;10;2;100;0;2;1;4;1;1;224;1;100;100;1;7751;637;131;350892;6708849;E;1;11;0;1;120;10;96;63;41;1
1;2;13;3969;0;2017;8;2;1;Sunnuntai;20;5;2;80;0;1;1;2;1;1;224;1;80;80;1;5810;486;150;348244;6714502;E;1;21;0;1;140;10;100;57;31;1
1;2;15;1201;0;2017;6;1;1;Tiistai;74;9;2;80;0;2;1;4;1;1;224;1;80;80;1;4797;546;91;346696;6716302;E;1;12;0;1;80;10;100;90;64;1
1;2;15;1699;0;2017;10;2;1;Lauantai;52;4;2;80;0;1;1;1;1;1;224;1;80;80;1;4797;546;91;346477;6716745;E;1;5;2;1;80;10;100;90;64;1
1;2;15;5235;0;2017;2;0;1;Torstai;12;2;4;80;0;2;1;2;1;1;224;1;100;100;1;4797;546;86;343667;6718780;E;1;-2;1;1;80;10;100;90;64;1
1;2;16;1177;0;2017;7;0;1;Torstai;20;5;3;80;0;2;1;4;1;1;224;1;100;100;1;4530;557;86;341620;6720718;E;1;15;0;1;80;10;100;85;59;1
1;2;16;4570;0;2017;12;0;1;Sunnuntai;29;5;3;80;0;1;3;2;1;1;224;1;100;100;1;4530;557;86;338942;6722736;E;1;-2;0;1;80;10;100;85;59;1
1;2;17;2195;0;2017;3;0;1;Keskiviikko;4;3;2;80;0;7;1;6;1;1;444;1;100;100;1;4530;557;86;335515;6724395;E;1;0;0;1;80;10;100;96;81;1
1;2;17;3792;0;2017;1;0;1;Sunnuntai;90;10;2;80;0;-1;3;-1;1;1;444;1;100;100;1;4530;557;86;334003;6724904;E;1;-1;0;1;80;10;100;96;81;1
1;2;20;4415;0;2017;9;0;1;Lauantai;90;11;2;50;0;2;2;4;1;5;834;1;100;100;1;4254;605;88;325628;6731459;K;1;15;2;1;82;10;100;88;70;1
1;2;20;4898;0;2017;7;0;1;Perjantai;80;1;1;100;0;1;1;1;1;5;834;1;100;100;1;4254;605;88;325347;6731852;E;1;5;0;1;82;10;100;88;70;1
1;2;20;5532;0;2017;12;0;1;Lauantai;90;10;2;80;0;2;3;2;1;5;834;1;100;100;1;4254;605;88;325019;6732396;E;1;2;0;1;82;10;100;88;70;1
1;2;20;5595;0;2017;1;0;1;Maanantai;90;10;2;80;0;2;3;2;1;5;834;1;100;100;1;4254;605;88;324986;6732450;E;1;0;0;1;82;10;100;88;70;1
1;2;20;7185;0;2017;10;0;1;Torstai;80;1;1;50;0;2;1;2;1;5;834;1;80;80;1;4254;605;88;324153;6733807;K;1;9;0;1;82;10;100;88;70;1
1;2;20;7580;0;2017;8;2;1;Torstai;40;4;2;80;0;2;4;2;1;5;834;1;80;80;1;4254;605;88;323939;6734140;E;1;15;0;1;82;10;100;88;70;1
1;2;21;381;0;2017;12;0;1;Sunnuntai;90;10;2;80;0;2;3;2;1;5;834;1;100;100;1;4930;692;88;323732;6734466;E;1;1;0;1;82;10;100;78;47;1
1;2;21;2128;0;2017;11;2;1;Maanantai;90;11;2;80;0;1;2;2;1;5;834;1;100;100;1;4930;692;88;322869;6735978;E;1;5;0;1;82;10;100;78;47;1
1;2;21;2393;0;2017;3;0;1;Keskiviikko;82;1;1;80;0;6;2;2;1;5;834;1;100;100;1;4930;692;88;322811;6736237;E;1;-1;0;1;82;10;100;78;47;1
1;2;21;2862;0;2017;6;0;1;Sunnuntai;4;3;2;100;0;2;1;2;1;5;834;1;100;80;1;4930;692;88;322739;6736700;E;1;14;0;1;82;10;100;78;47;1
1;2;21;4693;0;2017;2;0;1;Maanantai;90;10;2;80;0;-1;2;-1;1;5;834;1;80;80;1;4930;692;88;322074;6738283;E;1;2;0;1;82;10;100;78;47;1
1;2;22;4670;0;2017;10;0;1;Lauantai;80;1;1;100;0;6;2;2;1;5;834;1;100;100;1;5712;662;88;318579;6742848;E;1;-2;0;1;82;10;100;88;69;1
