Tienpit;Tie;Aosa;Aet;Ajr;Vuosi;Kk;Vakavuusko;ELY;Vkpv;Ontyyppi;Onluokka;Osallkm;Nopraj;Taajmerk;Pinta;Valoisuus;Saa;Onnpaikka;Maakunta;Kunta;Noplaji;Nopsuunvas;Nopsuunoik;Toimluokka;Kvl;Raskaskvl;Tienlev;X;Y;Tietyo;Paallyste;Lampotila;Risteys;Poikkileik;Paallyslev;Paallystlk;Nakos150;Nakos300;Nakos460;Runkotie
1;1;6;1828;1;2018;5;2;1;Perjantai;6;6;2;120;0;1;1;1;1;1;49;1;120;120;1;42592;3702;221;367916;6678773;E;1;10;0;2;104;10;100;81;44;0
1;1;6;2848;2;2018;3;0;1;Perjantai;82;1;1;100;0;1;1;2;1;1;49;1;120;120;1;42592;3702;221;366971;6679182;E;1;-1;0;2;104;10;100;81;44;0
1;1;7;3138;2;2018;5;2;1;Maanantai;6;6;6;120;0;1;1;1;1;1;49;1;120;120;1;41083;2808;221;362489;6682387;E;1;11;0;2;104;10;100;87;60;0
1;1;7;3333;1;2018;12;0;1;Keskiviikko;82;1;1;100;0;6;4;2;1;1;49;1;120;120;1;41083;2808;221;362308;6682431;E;1;-1;0;2;104;10;100;87;60;0
1;1;7;3988;1;2018;11;0;1;Maanantai;6;6;4;120;0;1;4;2;1;1;257;1;120;120;1;41083;2808;221;361730;6682707;E;1;1;0;2;104;10;100;87;60;0
1;1;7;4399;1;2018;10;0;1;Tiistai;7;6;6;120;0;2;2;2;1;1;257;1;120;120;1;41083;2808;221;361393;6682940;E;1;8;0;2;104;10;100;87;60;0
1;1;8;133;2;2018;3;0;1;Lauantai;80;1;1;100;0;2;4;2;1;1;257;1;120;120;1;38216;2604;221;359056;6684691;E;1;2;0;2;104;10;100;86;55;0
1;1;8;340;2;2018;3;0;1;Torstai;82;1;1;100;0;6;4;1;1;1;257;1;120;120;1;38216;2604;221;358993;6684898;E;1;-5;0;2;104;10;100;86;55;0
1;1;8;1606;2;2018;11;2;1;Torstai;6;6;2;60;0;1;4;2;1;1;257;1;120;120;1;38216;2604;221;358086;6685706;K;1;-1;0;2;104;10;100;86;55;0
1;1;8;2467;2;2018;4;0;1;Keskiviikko;99;13;2;120;0;-1;1;-1;1;1;257;1;120;120;1;38216;2604;221;357303;6686064;E;1;7;0;2;104;10;100;86;55;0
1;1;8;5204;2;2018;9;0;1;Sunnuntai;90;10;2;120;0;-1;1;-1;1;1;927;1;120;120;1;38216;2604;221;354772;6686985;E;1;14;0;2;104;10;100;86;55;0
1;1;8;5375;2;2018;2;0;1;Lauantai;89;1;1;100;0;6;4;1;1;1;927;1;120;120;1;38216;2604;221;354605;6686904;E;1;-6;0;2;104;10;100;86;55;0
1;1;9;460;2;2018;2;0;1;Sunnuntai;82;1;1;80;0;4;4;5;1;1;927;1;120;120;1;25718;2004;221;353976;6687065;E;1;-4;0;2;104;10;100;81;48;0
1;1;9;644;2;2018;9;0;1;Tiistai;90;10;2;120;0;-1;2;-1;1;1;927;1;120;120;1;25718;2004;221;353800;6687110;E;1;15;0;2;104;10;100;81;48;0
1;1;10;33;2;2018;8;2;1;Keskiviikko;89;1;1;120;0;1;3;1;1;1;444;1;120;120;1;22579;1847;241;350190;6687967;E;1;23;0;2;115;10;100;81;48;0
1;1;10;460;2;2018;2;0;1;Lauantai;83;1;1;100;0;4;1;2;1;1;444;1;120;120;1;22579;1847;241;349782;6688079;E;1;-4;0;2;115;10;100;81;48;0
1;1;10;3528;2;2018;10;0;1;Sunnuntai;80;1;1;100;0;1;4;-1;1;1;444;1;120;120;1;22579;1847;246;346799;6688059;E;1;10;0;2;115;10;100;68;36;0
1;1;11;2878;2;2018;8;0;1;Keskiviikko;90;12;2;120;0;-1;3;-1;1;1;444;1;120;120;1;28566;2629;236;343662;6687365;E;1;17;0;2;105;10;100;85;62;0
1;1;11;3055;2;2018;5;0;1;Torstai;24;5;2;120;0;1;1;1;1;1;444;1;120;120;1;28566;2629;236;343520;6687265;K;1;9;0;2;105;10;100;85;62;0
1;1;13;1871;2;2018;8;2;1;Keskiviikko;80;1;1;100;0;1;4;2;1;1;444;1;120;120;1;16085;1581;;336578;6689066;E;1;22;0;2;;10;;;;0
1;1;13;3394;2;2018;7;2;1;Tiistai;79;9;2;80;0;1;4;1;1;1;444;1;120;120;1;16085;1581;;335200;6689690;E;1;25;0;2;;10;;;;0
1;1;14;170;2;2018;1;0;1;Torstai;89;1;1;60;0;6;4;2;1;1;444;1;120;120;1;16085;1581;;333060;6690247;K;1;-4;0;2;;10;;;;0
1;1;14;2839;2;2018;12;0;1;Tiistai;89;1;1;100;0;6;4;6;1;1;444;1;120;120;1;16085;1581;155;330985;6691783;E;1;0;0;2;105;10;;;;0
1;1;14;4384;1;2018;5;2;1;Torstai;7;6;3;60;0;1;4;1;1;1;444;1;120;120;1;16085;1581;75;330207;6693087;K;1;18;0;2;;10;;;;0
1;1;14;4498;2;2018;8;0;1;Keskiviikko;0;3;2;100;0;1;1;1;1;1;444;1;120;120;1;16085;1581;;330123;6693159;E;1;14;0;2;;10;;;;0
1;1;15;1192;2;2018;10;0;1;Torstai;9;13;2;100;0;1;3;3;1;1;444;1;120;120;1;14097;1534;154;328793;6694474;E;1;10;0;2;110;10;;;;0
1;1;17;812;1;2018;3;2;2;Perjantai;7;6;2;100;0;1;3;1;1;2;734;1;120;120;1;14032;1531;150;320878;6698118;E;1;-7;0;2;110;10;;;;0
1;1;18;568;1;2018;3;0;2;Sunnuntai;80;1;1;100;0;1;3;1;1;2;734;1;120;120;1;13363;1763;150;317931;6697069;E;1;-10;0;2;110;10;;;;0
1;1;20;812;2;2018;4;2;2;Lauantai;80;1;1;120;0;1;1;1;1;2;734;1;120;120;1;13748;1519;150;311036;6699874;E;1;11;0;2;110;10;;;;0
1;1;20;1173;2;2018;12;0;2;Maanantai;89;1;1;100;0;2;1;4;1;2;734;1;120;120;1;13748;1519;150;310685;6699956;E;1;2;0;2;110;10;;;;0
1;1;20;4649;1;2018;7;0;2;Maanantai;80;1;1;120;0;1;1;2;1;2;734;1;120;120;1;13748;1519;150;307357;6699567;E;1;25;0;2;110;10;;;;0
1;1;21;1442;2;2018;2;2;2;Sunnuntai;80;1;1;100;0;4;3;2;1;2;734;1;120;120;1;13667;1512;150;302969;6699159;E;1;-5;0;2;110;10;;;;0
1;1;21;2818;1;2018;10;0;2;Perjantai;81;1;1;120;0;1;1;1;1;2;734;1;120;120;1;13667;1512;150;301695;6698666;E;1;8;0;2;110;10;;;;0
1;1;22;5424;2;2018;6;0;2;Lauantai;7;6;2;120;0;1;1;1;1;2;734;1;120;120;1;12653;1616;221;292794;6701836;E;1;18;0;2;110;10;100;65;30;0
1;1;22;6325;1;2018;8;2;2;Tiistai;6;6;2;100;0;1;1;1;1;2;734;1;120;120;1;12653;1616;221;292094;6702324;K;1;22;0;2;110;10;100;65;30;0
1;1;22;7360;2;2018;5;2;2;Perjantai;7;6;2;120;0;1;1;2;1;2;734;1;120;120;1;12653;1616;221;291277;6702854;E;1;7;0;2;110;10;100;65;30;0
1;1;25;2719;1;2018;12;2;2;Maanantai;80;1;1;100;0;5;3;4;1;2;734;1;120;120;1;14576;1574;221;283566;6705033;E;1;1;0;2;110;10;100;65;30;0
1;1;27;94;2;2018;12;2;2;Keskiviikko;80;1;1;100;0;6;4;2;1;2;734;1;120;120;1;16640;1663;221;275794;6706546;E;1;-2;0;2;110;10;100;65;30;0
1;1;27;4168;2;2018;9;0;2;Maanantai;80;13;3;120;0;5;1;6;1;2;734;1;120;120;1;16640;1663;221;271809;6706290;E;1;13;0;2;110;10;100;65;30;0
1;1;27;4353;2;2018;7;2;2;Tiistai;80;1;1;120;0;1;1;1;1;2;734;1;120;120;1;16640;1663;221;271628;6706312;E;1;24;0;2;110;10;100;65;30;0
1;1;28;922;1;2018;7;2;2;Tiistai;7;6;2;120;0;3;3;4;1;2;577;1;120;120;1;16640;1663;221;268189;6705965;E;1;14;0;2;110;10;100;65;30;0
1;1;28;2559;2;2018;6;0;2;Sunnuntai;81;13;2;120;0;1;1;2;1;2;577;1;120;120;1;16640;1663;221;266593;6706151;E;1;20;0;2;110;10;100;65;30;0
1;1;28;2922;1;2018;12;0;2;Perjantai;80;1;1;100;0;5;3;6;1;2;577;1;120;120;1;16640;1663;221;266226;6706245;E;1;1;0;2;110;10;100;65;30;0
1;1;28;3631;2;2018;6;0;2;Maanantai;3;3;2;120;0;1;1;1;1;2;577;1;120;120;1;16640;1663;221;265585;6706500;E;1;25;0;2;110;10;100;65;30;0
1;1;29;564;1;2018;10;0;2;Maanantai;81;1;1;120;0;2;1;1;1;2;577;1;120;120;1;17399;1829;221;264123;6706632;E;1;9;0;2;110;10;100;65;30;0
1;1;30;1410;1;2018;8;2;2;Maanantai;91;13;2;120;0;1;1;2;1;2;577;1;120;120;1;20593;1852;221;260772;6707480;E;1;19;0;2;110;10;100;65;30;0
1;1;30;1651;2;2018;1;2;2;Torstai;81;1;1;100;0;4;3;5;1;2;577;1;120;120;1;20593;1852;221;260586;6707628;E;1;-7;0;2;110;10;100;65;30;0
1;1;30;1715;2;2018;12;0;2;Lauantai;80;1;1;100;0;1;3;2;1;2;577;1;120;120;1;20593;1852;221;260535;6707666;E;1;2;0;2;110;10;100;65;30;0
1;1;30;3027;1;2018;3;0;2;Lauantai;7;6;2;100;0;1;3;1;1;2;577;1;120;120;1;20593;1852;221;259402;6708328;E;1;2;0;2;110;10;100;65;30;0
1;1;31;667;1;2018;10;2;2;Tiistai;81;1;1;120;0;1;2;2;1;2;577;1;120;120;1;24484;1923;221;257438;6708856;E;1;3;0;2;110;10;100;65;30;0
1;1;31;712;2;2018;10;0;2;Tiistai;8;6;3;60;0;1;3;2;1;2;202;1;120;120;1;24484;1923;221;257386;6708838;E;1;2;0;2;110;10;100;65;30;0
1;1;31;3490;2;2018;11;2;2;Lauantai;80;1;1;100;0;2;1;2;1;2;202;1;120;120;1;24484;1923;221;254706;6709314;E;1;-2;0;2;110;10;100;65;30;0
1;1;31;5028;1;2018;10;1;2;Torstai;70;9;2;120;0;1;1;1;1;2;202;1;120;120;1;24484;1923;221;253203;6709565;E;1;5;0;2;110;10;100;65;30;0
1;1;31;5667;2;2018;3;2;2;Tiistai;7;6;3;100;0;4;1;5;1;2;202;1;120;120;1;24484;1923;221;252605;6709437;E;1;-2;0;2;110;10;100;65;30;0
1;1;32;447;1;2018;7;0;2;Perjantai;85;1;1;120;0;2;1;2;1;2;202;1;120;120;1;16268;780;221;251614;6709109;E;1;19;0;2;110;10;100;65;30;0
1;1;33;2955;1;2018;7;0;2;Keskiviikko;99;13;1;120;0;1;1;2;1;2;202;1;120;120;1;17785;806;221;246497;6707541;E;1;14;0;2;110;10;100;65;30;0
1;1;35;1745;2;2018;2;0;2;Torstai;20;5;2;80;0;6;1;2;1;2;853;1;80;80;1;26862;724;221;242754;6708557;E;1;-2;0;2;110;10;100;65;30;0
1;1;36;341;2;2018;5;2;2;Keskiviikko;81;1;1;80;0;1;1;1;1;2;853;1;80;80;-1;;;221;242345;6709546;E;1;22;0;2;110;10;100;65;30;0
1;1;36;1102;2;2018;7;2;2;Keskiviikko;91;13;2;80;0;1;1;1;1;2;853;1;60;80;-1;;;221;241902;6710182;E;1;22;0;2;110;10;100;65;30;0
1;1;36;1118;1;2018;10;2;2;Keskiviikko;8;6;3;60;1;1;1;2;1;2;853;-1;-1;-1;-1;;;;241901;6710204;E;1;10;0;2;;-1;;;;0
1;1;36;1740;2;2018;6;0;2;Tiistai;8;6;2;40;1;1;1;1;1;2;853;1;60;60;-1;;;221;241505;6710697;K;1;25;4;2;110;10;100;65;30;0
1;2;1;3395;2;2018;9;0;1;Keskiviikko;90;10;2;100;0;1;4;2;1;1;927;1;100;100;1;14962;737;191;353214;6690105;E;1;14;0;2;95;10;;;;0
1;2;2;6;0;2018;10;0;1;Tiistai;4;3;2;50;1;1;3;2;1;1;927;1;80;80;1;11664;746;136;352812;6691352;E;1;4;2;1;126;10;100;72;40;0
1;2;3;0;0;2018;4;0;1;Perjantai;80;1;1;80;0;1;1;1;1;1;927;1;80;80;1;12557;768;136;352639;6693522;E;1;12;0;1;126;10;100;100;55;0
1;2;3;507;0;2018;5;0;1;Keskiviikko;80;1;1;80;0;1;1;2;1;1;927;1;80;100;1;12557;768;136;352587;6693981;E;1;9;0;1;126;10;100;100;55;0
1;2;3;2950;0;2018;6;2;1;Perjantai;90;11;2;100;0;3;1;2;1;1;927;4;80;80;1;12557;768;136;352084;6696319;E;1;14;0;1;126;10;100;100;55;0
1;2;4;1505;0;2018;11;0;1;Perjantai;20;5;2;80;0;2;3;4;1;1;927;1;100;100;1;12557;768;136;352344;6697844;E;1;7;0;1;127;10;100;86;57;0
1;2;4;3465;0;2018;4;2;1;Maanantai;81;1;1;100;0;1;1;1;1;1;927;1;100;100;1;12558;768;136;353191;6699550;E;1;5;0;1;128;10;100;86;57;0
1;2;5;2917;0;2018;6;2;1;Sunnuntai;13;2;2;80;0;1;1;1;1;1;927;1;100;100;1;6174;565;116;353060;6703074;E;1;19;2;1;102;10;100;88;49;0
1;2;5;3890;0;2018;7;2;1;Sunnuntai;90;10;2;100;0;1;1;2;1;1;927;1;100;100;1;6174;565;116;352826;6704015;E;1;20;0;1;102;10;100;88;49;0
1;2;5;6376;0;2018;10;0;1;Lauantai;90;10;2;80;0;1;4;3;1;1;927;1;80;80;1;7868;701;151;352153;6706352;E;1;4;0;1;140;10;100;88;49;0
1;2;5;6694;0;2018;9;0;1;Maanantai;90;10;2;80;0;2;4;4;1;1;927;1;80;80;1;7868;701;151;351992;6706625;E;1;12;0;1;140;10;100;88;49;0
1;2;12;3844;0;2018;6;0;1;Keskiviikko;90;10;2;100;0;1;1;1;1;1;224;1;100;100;1;7609;709;93;350210;6710221;E;1;8;0;1;83;10;96;63;41;0
1;2;12;4248;0;2018;1;0;1;Maanantai;29;5;2;80;0;6;1;5;1;1;224;1;100;100;1;7609;709;93;350031;6710582;E;1;-3;0;1;83;10;96;63;41;0
1;2;17;478;0;2018;1;0;1;Torstai;90;10;2;100;0;-1;3;-1;1;1;224;1;100;100;1;4520;572;86;337075;6723706;E;1;-5;0;1;80;10;100;96;81;0
1;2;20;143;0;2018;7;0;1;Keskiviikko;90;10;2;80;0;1;2;1;1;5;834;1;100;100;1;4082;615;88;328401;6728198;E;1;24;0;1;82;10;100;88;70;0
1;2;20;4420;0;2018;9;2;1;Sunnuntai;81;1;1;80;0;2;2;1;1;5;834;1;100;100;1;4082;615;88;325625;6731464;K;1;9;0;1;82;10;100;88;70;0
1;2;20;5223;0;2018;6;0;1;Perjantai;52;4;2;80;0;2;1;4;1;5;834;1;100;100;1;4082;615;88;325179;6732132;K;1;12;0;1;82;10;100;88;70;0
1;2;20;5607;0;2018;7;0;1;Torstai;90;10;2;80;0;1;3;2;1;5;834;1;100;100;1;4082;615;88;324980;6732460;K;1;18;0;1;82;10;100;88;70;0
1;2;22;1607;0;2018;2;0;1;Tiistai;20;5;2;80;0;6;3;5;1;5;834;1;100;100;1;4910;699;88;320276;6740308;E;1;-6;0;1;82;10;100;88;69;0
1;2;22;3684;0;2018;3;0;1;Maanantai;80;1;1;80;0;1;1;1;1;5;834;1;100;100;1;5689;669;88;319047;6741980;E;1;-18;0;1;82;10;100;88;69;0
1;2;22;4264;0;2018;5;0;1;Torstai;8;6;3;50;0;1;1;1;1;5;834;1;100;100;1;5689;669;88;318772;6742490;K;1;24;0;1;82;10;100;88;69;0
1;2;23;8666;0;2018;11;0;1;Maanantai;90;10;2;80;0;1;2;1;1;5;169;1;100;100;1;6183;897;93;312756;6749191;E;1;-1;0;1;82;10;100;95;79;0
1;2;25;1205;0;2018;10;2;1;Torstai;80;1;1;100;0;6;2;2;1;5;169;1;100;100;1;5297;883;93;308678;6754810;E;1;-2;0;1;82;10;100;73;60;0
1;2;26;1528;0;2018;6;0;1;Perjantai;90;10;2;100;0;1;1;1;1;5;103;1;100;100;1;5297;883;93;305804;6758161;E;1;15;0;1;82;10;100;87;65;0
1;2;26;2373;0;2018;5;0;1;Torstai;80;1;1;100;0;1;1;1;1;5;103;1;100;100;1;5297;883;93;305254;6758803;E;1;15;0;1;82;10;100;87;65;0
1;2;26;2733;0;2018;6;0;1;Torstai;81;1;1;100;0;2;1;4;1;5;103;1;100;100;1;5297;883;93;305021;6759077;E;1;13;0;1;82;10;100;87;65;0
1;2;26;2837;0;2018;10;0;1;Maanantai;90;10;2;100;0;1;3;1;1;5;103;1;100;100;1;5297;883;93;304953;6759156;E;1;5;0;1;82;10;100;87;65;0
1;2;26;4087;0;2018;11;0;1;Perjantai;4;3;2;80;0;2;1;2;1;5;103;2;100;80;1;5297;883;93;304146;6760111;E;1;2;0;1;82;10;100;87;65;0
1;2;28;2538;0;2018;3;0;1;Tiistai;20;5;2;80;0;6;2;4;1;5;103;1;80;80;1;3797;655;93;299790;6764605;E;1;6;0;1;82;10;100;94;70;0
1;2;28;5445;0;2018;4;0;1;Perjantai;8;6;2;100;0;1;1;1;1;5;103;1;100;100;1;3379;696;93;297126;6765673;E;1;18;0;1;82;10;100;94;70;0
1;2;29;1175;0;2018;9;0;2;Torstai;90;10;2;100;0;2;1;1;1;2;430;1;100;100;1;3291;806;91;295269;6766213;E;1;12;0;1;85;10;100;98;89;0
1;2;30;2919;0;2018;6;0;2;Perjantai;90;10;2;100;0;-1;2;-1;1;2;430;1;100;100;1;3291;806;91;291326;6768408;E;1;4;0;1;85;10;100;82;52;0
1;2;30;5270;0;2018;12;0;2;Maanantai;8;6;2;80;0;5;3;6;1;2;430;1;100;100;1;3291;806;91;289377;6769692;E;1;-1;0;1;85;10;100;82;52;0
1;2;30;7315;0;2018;6;2;2;Perjantai;29;5;2;100;0;1;1;1;1;2;430;1;100;100;1;3291;806;91;287656;6770793;E;1;23;0;1;85;10;100;97;90;0
1;2;30;7586;0;2018;3;2;2;Torstai;19;2;2;80;0;1;1;1;1;2;430;1;100;100;1;3291;806;91;287445;6770962;E;1;1;5;1;85;10;100;97;90;0
1;2;31;3400;0;2018;8;2;4;Torstai;52;4;2;100;0;1;1;2;1;6;619;1;100;100;1;3194;672;91;283203;6774332;E;1;25;0;1;85;10;100;92;80;0
1;2;31;4046;0;2018;5;2;4;Sunnuntai;81;1;1;100;0;1;1;1;1;6;619;1;100;100;1;3194;672;91;282682;6774709;E;1;18;0;1;85;10;100;92;80;0
1;2;32;1034;2;2018;12;0;2;Maanantai;81;1;1;80;0;6;3;2;1;4;102;1;100;100;1;3195;672;191;281363;6775788;E;1;-1;0;2;93;10;;;;0
1;2;32;3006;0;2018;5;2;2;Perjantai;0;3;2;100;0;1;1;1;1;4;102;1;100;100;1;3195;672;91;280146;6777329;E;1;17;5;1;85;10;;;;0
1;2;34;683;0;2018;1;0;2;Perjantai;90;10;2;100;0;-1;3;-1;1;4;102;1;100;100;1;3195;672;91;273765;6784297;E;1;3;0;1;85;10;100;93;73;0
1;2;34;2750;0;2018;10;0;2;Maanantai;90;10;2;100;0;1;3;2;1;4;102;1;100;100;1;3195;672;91;272192;6785634;E;1;7;0;1;85;10;100;93;73;0
1;2;35;1005;0;2018;4;2;2;Maanantai;80;1;1;100;0;1;1;2;1;4;102;1;100;100;1;3195;672;91;270891;6786806;E;1;5;0;1;85;10;100;93;80;0
1;2;35;1127;0;2018;12;2;2;Maanantai;90;11;3;80;0;6;3;2;1;4;102;1;100;100;1;3195;672;91;270812;6786900;E;1;-1;0;1;85;10;100;93;80;0
1;2;35;3374;0;2018;11;2;2;Keskiviikko;90;11;2;80;0;6;1;2;1;4;102;1;100;100;1;3195;672;91;269417;6788668;E;1;-6;0;1;85;10;100;93;80;0
1;2;35;3752;1;2018;5;0;2;Maanantai;96;1;1;80;0;-1;4;2;1;4;102;1;60;60;1;3195;672;81;269104;6788879;E;1;12;0;2;42;10;100;93;80;0
1;2;35;6597;2;2018;2;0;2;Perjantai;81;1;1;100;0;6;4;2;1;4;102;1;100;100;1;7053;1129;207;266425;6789810;E;1;-6;0;2;90;10;100;81;67;0
1;2;35;9153;0;2018;2;0;2;Keskiviikko;6;6;2;80;0;1;1;1;1;4;102;1;100;100;1;7053;1129;106;263963;6790402;E;1;-14;0;1;105;10;100;81;67;0
1;2;37;8;0;2018;1;2;2;Perjantai;8;6;2;80;0;2;1;2;1;4;102;2;80;80;1;4348;653;101;262379;6790638;E;1;4;2;1;100;10;99;85;57;0
1;2;37;1519;0;2018;9;2;2;Perjantai;81;1;1;100;0;2;3;4;1;4;102;1;100;100;1;4348;653;101;261088;6791409;E;1;14;0;1;100;10;99;85;57;0
1;2;38;787;0;2018;7;2;2;Maanantai;80;1;1;100;0;1;1;1;1;4;102;1;100;100;1;4348;653;101;258855;6792399;E;1;25;0;1;100;10;100;79;68;0
1;2;38;7080;0;2018;7;0;2;Lauantai;90;12;2;100;0;1;1;2;1;4;271;1;100;100;1;4348;653;101;253654;6795897;E;1;18;0;1;100;10;100;79;68;0
1;2;39;1168;0;2018;1;1;2;Maanantai;20;5;2;80;0;1;3;1;1;4;271;2;80;80;1;4348;653;101;251271;6797554;E;1;-2;0;1;100;10;100;100;100;0
