Tienpit;Tie;Aosa;Aet;Ajr;Vuosi;Kk;Vakavuusko;ELY;Vkpv;Ontyyppi;Onluokka;Osallkm;Nopraj;Taajmerk;Pinta;Valoisuus;Saa;Onnpaikka;Maakunta;Kunta;Noplaji;Nopsuunvas;Nopsuunoik;Toimluokka;Kvl;Raskaskvl;Tienlev;X;Y;Tietyo;Paallyste;Lampotila;Risteys;Poikkileik;Paallyslev;Paallystlk;Nakos150;Nakos300;Nakos460;Runkotie
1;1;7;2912;1;2020;11;0;1;Maanantai;80;1;1;100;0;2;1;4;1;1;49;1;120;120;1;42381;2890;221;362715;6682334;E;1;7;0;2;104;10;100;87;60;1
1;1;7;3301;2;2020;10;2;1;Maanantai;85;1;1;120;0;2;4;2;1;1;49;1;120;120;1;42381;2890;221;362329;6682410;E;1;13;0;2;104;10;100;87;60;1
1;1;7;5472;1;2020;12;0;1;Perjantai;85;1;1;100;0;6;4;2;1;1;257;1;120;120;1;42381;2890;221;360661;6683711;E;1;-1;0;2;104;10;100;87;60;1
1;1;7;6979;2;2020;9;2;1;Sunnuntai;81;1;1;120;0;1;1;1;1;1;257;1;120;120;1;42381;2890;221;359361;6684445;E;1;12;0;2;104;10;100;87;60;1
1;1;8;455;2;2020;9;0;1;Lauantai;8;6;5;120;0;2;1;4;1;1;257;1;120;120;1;39260;2668;221;358954;6685001;E;1;13;0;2;104;10;100;86;55;1
1;1;8;513;2;2020;10;0;1;Perjantai;90;10;2;120;0;-1;3;-1;1;1;257;1;120;120;1;39260;2668;221;358934;6685055;E;1;2;0;2;104;10;100;86;55;1
1;1;8;2558;1;2020;5;0;1;Lauantai;83;1;1;100;0;3;1;4;1;1;257;1;120;120;1;39260;2668;221;357255;6686127;E;1;3;0;2;104;10;100;86;55;1
1;1;8;3556;1;2020;7;0;1;Sunnuntai;90;10;2;120;0;1;1;1;1;1;927;1;120;120;1;39260;2668;221;356370;6686527;E;1;23;0;2;104;10;100;86;55;1
1;1;8;3571;2;2020;2;0;1;Lauantai;80;1;1;80;0;5;3;6;1;1;927;1;120;120;1;39260;2668;221;356359;6686514;E;1;0;0;2;104;10;100;86;55;1
1;1;9;2067;1;2020;11;0;1;Perjantai;83;1;1;100;0;2;4;2;1;1;927;1;120;120;1;26292;2019;221;352464;6686890;E;1;6;0;2;104;10;100;81;48;1
1;1;9;2649;1;2020;6;0;1;Maanantai;90;10;2;120;0;2;4;4;1;1;927;1;120;120;1;26292;2019;221;351919;6687050;E;1;16;0;2;104;10;100;81;48;1
1;1;9;4305;2;2020;6;2;1;Perjantai;90;11;3;120;0;1;1;1;1;1;444;1;120;120;1;26292;2019;221;350492;6687851;E;1;26;0;2;104;10;100;81;48;1
1;1;9;4528;1;2020;8;0;1;Lauantai;81;1;1;120;0;1;1;1;1;1;444;1;120;120;1;26292;2019;221;350285;6687953;E;1;11;0;2;104;10;100;81;48;1
1;1;10;1033;1;2020;10;0;1;Keskiviikko;84;1;1;120;0;2;1;2;6;1;444;1;120;120;1;23041;1894;241;349276;6688271;E;1;6;0;2;115;10;100;68;36;1
1;1;10;2664;1;2020;3;2;1;Maanantai;81;1;1;100;0;1;1;1;1;1;444;1;120;120;1;23041;1894;245;347689;6688145;E;1;2;0;2;116;10;100;68;36;1
1;1;10;4110;1;2020;2;2;1;Torstai;80;1;1;100;0;6;3;2;1;1;444;1;120;120;1;23041;1894;246;346310;6688236;E;1;-1;0;2;111;10;100;68;36;1
1;1;11;5445;2;2020;3;0;1;Perjantai;81;1;1;100;0;1;1;1;1;1;444;1;120;120;1;28847;2670;155;341374;6686487;E;1;4;0;2;105;10;;;;1
1;1;11;5842;2;2020;11;0;1;Tiistai;81;1;1;100;0;2;4;4;1;1;444;1;120;120;1;28847;2670;155;340987;6686425;E;1;8;0;2;105;10;;;;1
1;1;12;990;1;2020;2;0;1;Lauantai;0;3;2;100;0;-1;1;2;1;1;444;1;120;120;1;18766;1733;155;339603;6686500;E;1;-3;0;2;;10;;;;1
1;1;12;1134;1;2020;3;0;1;Perjantai;80;1;1;100;0;1;1;2;1;1;444;1;120;120;1;18766;1733;155;339471;6686554;E;1;5;0;2;;10;;;;1
1;1;12;2485;1;2020;9;0;1;Tiistai;0;3;3;100;0;1;1;1;1;1;444;1;120;120;1;18766;1733;155;338361;6687306;E;1;15;0;2;;10;;;;1
1;1;15;3469;2;2020;7;2;1;Maanantai;80;1;1;120;0;1;3;2;1;1;444;1;120;120;1;14564;1578;155;327540;6696313;E;1;17;0;2;110;10;;;;1
1;1;15;4703;2;2020;10;0;1;Sunnuntai;81;1;1;120;0;1;3;2;1;1;444;1;120;120;1;14564;1578;155;326391;6696729;E;1;13;0;2;110;10;;;;1
1;1;15;7404;2;2020;9;0;1;Sunnuntai;80;1;1;120;0;2;1;2;1;1;444;1;120;120;1;14564;1578;155;323953;6697778;E;1;16;0;2;110;10;;;;1
1;1;16;728;1;2020;12;0;1;Maanantai;20;5;3;100;0;2;1;2;1;1;444;1;120;120;1;14425;1572;155;323199;6697974;E;1;1;0;2;110;10;;;;1
1;1;20;5679;1;2020;8;2;2;Maanantai;80;1;1;120;0;1;3;2;1;2;734;1;120;120;1;14146;1556;150;306488;6699051;E;1;16;0;2;110;10;;;;1
1;1;21;1709;2;2020;6;0;2;Maanantai;81;1;1;120;0;1;1;1;1;2;734;1;120;120;1;14050;1542;150;302712;6699088;E;1;26;0;2;110;10;;;;1
1;1;21;4277;2;2020;4;0;2;Torstai;94;1;1;60;0;1;1;1;1;2;734;1;120;120;1;14050;1542;150;300276;6698357;K;1;10;0;2;110;10;;;;1
1;1;22;3149;2;2020;11;2;2;Tiistai;6;6;2;100;0;1;3;2;1;2;734;1;120;120;1;13414;1640;221;294665;6700801;E;1;4;0;2;110;10;100;65;30;1
1;1;22;7711;2;2020;7;1;2;Tiistai;71;9;2;120;0;-1;1;-1;1;2;734;1;120;120;1;13414;1640;221;290985;6703010;E;1;15;5;2;110;10;100;65;30;1
1;1;22;7817;1;2020;6;0;2;Tiistai;80;1;1;120;0;2;2;2;1;2;734;1;120;120;1;13414;1640;221;290908;6703082;E;1;11;0;2;110;10;100;65;30;1
1;1;24;4637;1;2020;5;0;2;Sunnuntai;90;11;3;120;0;1;1;2;1;2;734;1;120;120;1;15670;1662;221;284397;6704672;E;1;12;0;2;110;10;100;65;30;1
1;1;26;1265;1;2020;1;2;2;Keskiviikko;7;6;2;100;0;2;1;4;1;2;734;1;120;120;1;16430;1661;221;281205;6705712;E;1;3;0;2;110;10;100;65;30;1
1;1;27;698;2;2020;1;0;2;Sunnuntai;81;1;1;100;0;2;3;2;1;2;734;1;120;120;1;17391;1741;221;275217;6706479;E;1;5;0;2;110;10;100;65;30;1
1;1;27;4427;2;2020;9;0;2;Torstai;4;3;2;120;0;1;1;1;1;2;577;1;120;120;1;17391;1741;221;271561;6706321;E;1;17;0;2;110;10;100;65;30;1
1;1;28;180;2;2020;9;2;2;Torstai;80;1;1;120;0;1;1;1;1;2;577;1;120;120;1;17391;1741;221;268933;6706107;E;1;18;0;2;110;10;100;65;30;1
1;1;28;3840;1;2020;3;0;2;Lauantai;80;1;1;100;0;2;3;-1;1;2;577;1;120;120;1;17391;1741;221;265380;6706589;E;1;-3;0;2;110;10;100;65;30;1
1;1;29;553;1;2020;11;2;2;Tiistai;81;1;1;100;0;6;2;3;1;2;577;1;120;120;1;18125;1916;221;264134;6706634;E;1;0;0;2;110;10;100;65;30;1
1;1;30;621;1;2020;10;1;2;Torstai;82;1;1;120;0;-1;3;1;1;2;577;1;120;120;1;18125;1916;221;261305;6706892;E;1;0;0;2;110;10;100;65;30;1
1;1;30;1545;2;2020;11;2;2;Torstai;80;1;1;100;0;2;3;2;1;2;577;1;120;120;1;21151;1883;221;260674;6707553;E;1;7;0;2;110;10;100;65;30;1
1;1;31;1260;2;2020;10;0;2;Lauantai;6;6;2;50;0;1;1;1;1;2;202;1;120;120;1;25653;2074;221;256877;6708943;K;1;1;0;2;110;10;100;65;30;1
1;1;31;3755;1;2020;5;0;2;Torstai;3;3;2;80;0;1;1;1;6;2;202;1;120;120;1;25653;2074;221;254454;6709418;K;1;12;0;2;110;10;100;65;30;1
1;1;31;5588;1;2020;9;0;2;Perjantai;6;6;3;60;0;1;1;1;1;2;202;1;120;120;1;25653;2074;221;252657;6709474;K;1;16;0;2;110;10;100;65;30;1
1;1;33;1660;2;2020;11;0;2;Maanantai;84;1;1;100;0;2;4;2;1;2;202;1;120;120;1;18630;794;221;247822;6707403;E;1;9;0;2;110;10;100;65;30;1
1;1;35;391;2;2020;8;2;2;Maanantai;91;13;2;80;0;1;1;1;1;2;202;1;100;100;1;29505;731;221;243671;6707605;E;1;20;0;2;110;10;100;65;30;1
1;1;35;909;2;2020;11;0;2;Maanantai;80;1;1;80;0;1;4;2;1;2;853;1;80;80;1;29505;731;221;243229;6707873;E;1;3;0;2;110;10;100;65;30;1
1;2;1;341;1;2020;2;0;1;Tiistai;81;1;1;100;0;2;1;2;1;1;927;1;80;80;1;15367;757;191;354286;6687304;E;1;1;0;2;95;10;;;;1
1;2;1;3111;1;2020;10;0;1;Maanantai;2;7;2;100;0;-1;1;1;1;1;927;1;100;100;1;15367;757;191;353337;6689847;E;1;9;0;2;95;10;;;;1
1;2;3;1415;0;2020;6;0;1;Tiistai;90;10;2;100;0;1;1;1;1;1;927;1;100;100;1;11785;742;136;352266;6694825;E;1;27;0;1;126;10;100;100;55;1
1;2;3;2863;0;2020;8;0;1;Maanantai;29;5;2;80;0;2;1;4;1;1;927;4;80;80;1;11785;742;136;352063;6696235;E;1;16;0;1;126;10;100;100;55;1
1;2;3;3017;0;2020;5;2;1;Maanantai;40;7;2;80;0;2;1;2;1;1;927;4;80;80;1;11785;742;136;352102;6696384;E;1;4;2;1;126;10;100;100;55;1
1;2;4;744;0;2020;10;0;1;Keskiviikko;90;10;2;100;0;2;3;4;1;1;927;1;100;100;1;11785;742;136;352167;6697123;E;1;13;0;1;127;10;100;86;57;1
1;2;5;2907;0;2020;11;0;1;Keskiviikko;90;10;2;100;0;-1;2;-1;1;1;927;1;100;100;1;6199;551;116;353064;6703064;E;1;5;0;1;102;10;100;88;49;1
1;2;13;1545;1;2020;8;1;1;Lauantai;52;4;3;60;0;1;1;1;1;1;224;2;60;60;1;7639;692;109;348826;6712253;E;1;20;2;2;43;10;98;65;47;1
1;2;15;5535;0;2020;7;1;1;Torstai;20;5;2;100;0;1;3;1;1;1;224;1;100;100;1;4711;526;86;343434;6718955;E;1;12;0;1;80;10;100;90;64;1
1;2;15;6281;0;2020;6;0;1;Perjantai;90;10;2;100;0;1;2;1;1;1;224;1;100;100;1;4711;526;86;342921;6719494;E;1;12;0;1;80;10;100;90;64;1
1;2;16;5649;0;2020;4;0;1;Torstai;90;10;2;100;0;-1;1;-1;1;1;224;1;100;100;1;4526;560;86;337941;6723146;E;1;2;0;1;80;10;100;85;59;1
1;2;20;177;0;2020;12;0;1;Tiistai;90;10;2;80;0;2;3;2;1;5;834;1;100;100;1;4088;602;88;328379;6728224;E;1;-2;0;1;82;10;100;88;70;1
1;2;21;2902;0;2020;1;0;1;Perjantai;90;12;2;80;0;-1;3;-1;1;5;834;1;80;80;1;4634;595;88;322733;6736739;E;1;-3;0;1;82;10;100;78;47;1
1;2;23;7480;0;2020;7;0;1;Maanantai;13;2;2;60;0;1;1;2;1;5;61;2;60;60;1;6295;892;106;313702;6748497;E;1;15;2;1;100;10;100;95;79;1
1;2;23;8052;0;2020;11;0;1;Perjantai;90;10;2;80;0;-1;3;-1;1;5;61;1;80;80;1;6295;892;93;313204;6748770;E;1;9;0;1;82;10;100;95;79;1
1;2;26;2500;0;2020;5;0;1;Perjantai;80;1;1;80;0;1;1;1;1;5;103;1;100;100;1;5318;860;93;305095;6758989;E;1;4;0;1;82;10;100;87;65;1
1;2;27;3319;0;2020;10;2;1;Lauantai;8;6;2;80;0;2;3;4;1;5;103;1;80;80;1;6195;840;93;302128;6762801;E;1;6;0;1;82;10;100;100;100;1
1;2;28;1634;0;2020;8;2;1;Lauantai;90;10;2;80;0;1;3;2;1;5;103;1;80;80;1;3636;634;93;300625;6764281;E;1;16;0;1;82;10;100;94;70;1
1;2;28;5544;0;2020;3;2;1;Sunnuntai;20;5;4;80;0;5;1;2;1;5;103;1;100;100;1;3236;674;93;297015;6765685;E;1;1;0;1;82;10;100;94;70;1
1;2;29;2633;0;2020;5;0;2;Maanantai;82;1;1;100;0;1;1;1;1;2;430;1;100;100;1;3152;780;91;293922;6766763;E;1;4;0;1;85;10;100;98;89;1
1;2;30;4818;0;2020;7;0;2;Maanantai;80;1;1;100;0;1;2;3;1;2;430;1;100;100;1;3152;780;91;289761;6769455;E;1;7;0;1;85;10;100;82;52;1
1;2;31;593;0;2020;11;0;4;Maanantai;90;10;2;100;0;-1;3;-1;1;6;619;1;100;100;1;3152;780;91;285398;6772610;E;1;3;0;1;85;10;;;;1
1;2;31;1827;0;2020;3;0;4;Keskiviikko;81;1;1;80;0;2;1;2;1;6;619;1;100;100;1;3152;780;91;284443;6773381;E;1;7;0;1;85;10;;;;1
1;2;31;3557;0;2020;7;0;4;Perjantai;80;1;1;100;0;1;1;2;1;6;619;1;100;100;1;3208;655;91;283076;6774424;E;1;15;0;1;85;10;100;92;80;1
1;2;32;1802;0;2020;1;0;2;Lauantai;81;1;1;100;0;5;3;6;1;4;102;1;80;80;1;3208;655;70;280881;6776393;E;1;1;0;1;70;10;;;;1
1;2;33;6195;0;2020;7;0;2;Sunnuntai;90;11;2;100;0;-1;1;-1;1;4;102;1;100;100;1;3208;655;91;275065;6783183;E;1;19;0;1;85;10;100;87;77;1
1;2;33;7184;0;2020;10;0;2;Maanantai;6;6;2;100;0;2;1;2;1;4;102;1;100;100;1;3208;655;91;274314;6783827;E;1;0;0;1;85;10;100;87;77;1
1;2;35;3770;1;2020;3;0;2;Torstai;86;1;1;60;0;2;4;3;1;4;102;1;60;60;1;3208;655;83;269087;6788887;E;1;2;0;2;42;10;100;93;80;1
1;2;35;5274;0;2020;9;0;2;Maanantai;8;6;2;80;0;1;1;1;1;4;102;1;80;80;1;4753;815;101;267638;6789282;E;1;16;0;1;95;10;100;93;80;1
1;2;35;10376;0;2020;5;2;2;Sunnuntai;81;1;1;100;0;2;4;2;1;4;102;1;100;100;1;7081;1101;106;262751;6790571;E;1;8;0;1;105;10;100;81;67;1
1;2;38;7577;0;2020;2;0;2;Perjantai;90;10;2;80;0;2;3;2;1;4;271;1;100;100;1;4460;621;101;253275;6796191;E;1;2;0;1;100;10;100;79;68;1
1;2;42;729;0;2020;3;2;2;Sunnuntai;81;1;1;80;0;4;2;5;1;4;271;1;100;100;1;4794;636;111;243877;6802585;E;1;0;0;1;105;10;100;92;82;1
1;2;43;4824;0;2020;8;0;2;Sunnuntai;80;1;1;80;0;1;4;2;1;4;79;1;100;100;1;10122;930;91;237052;6808602;E;1;18;0;1;85;10;99;97;81;1
1;2;43;6420;0;2020;11;0;2;Maanantai;81;1;1;80;0;2;1;4;1;4;531;1;100;100;1;10122;930;91;235855;6809682;E;1;6;0;1;85;10;100;100;98;1
1;2;43;7676;2;2020;2;0;2;Maanantai;89;1;1;100;0;1;1;1;1;4;531;1;100;100;1;10122;930;167;234955;6810487;E;1;4;0;2;90;10;100;100;98;1
1;2;43;10976;0;2020;5;0;2;Perjantai;7;6;3;80;0;1;1;2;1;4;531;1;80;80;1;10122;930;101;232834;6812937;E;1;7;0;1;100;10;100;100;98;1
1;2;45;214;0;2020;8;0;2;Tiistai;8;6;3;80;0;1;1;1;1;4;531;1;80;80;1;11778;870;101;232425;6813535;E;1;22;0;1;100;10;99;85;72;1
1;2;45;987;0;2020;2;0;2;Perjantai;8;6;2;50;0;6;2;1;1;4;531;1;80;80;1;11778;870;111;231989;6814174;E;1;-6;0;1;100;10;99;85;72;1
1;2;45;2299;0;2020;10;0;2;Sunnuntai;80;1;1;80;0;2;4;2;1;4;531;1;80;80;1;11778;870;193;231186;6815212;E;1;6;0;1;192;10;99;85;72;1
1;2;45;2778;0;2020;5;0;2;Keskiviikko;80;1;1;80;0;2;2;2;1;4;531;1;80;80;1;11778;870;116;230901;6815598;E;1;2;0;1;140;10;99;85;72;1
1;2;45;3710;0;2020;3;0;2;Lauantai;0;3;2;80;0;4;4;1;1;4;531;1;100;100;1;11778;870;116;230366;6816362;E;1;0;0;1;140;10;99;85;72;1
1;2;45;5532;0;2020;4;0;2;Torstai;90;10;2;100;0;1;3;1;1;4;886;1;100;100;1;11778;870;116;229321;6817856;E;1;3;0;1;140;10;99;85;72;1
1;2;46;20;0;2020;4;0;2;Lauantai;12;2;2;50;0;1;1;1;1;0;886;1;80;80;1;13214;936;111;228581;6818918;K;1;6;0;1;100;10;100;100;97;1
1;2;46;341;0;2020;7;0;2;Torstai;30;2;2;80;0;1;1;2;1;4;886;1;80;80;1;;;143;228365;6819230;E;1;16;2;1;140;10;;;;1
1;2;46;845;0;2020;11;0;2;Sunnuntai;83;1;1;80;0;1;1;2;1;4;886;1;80;80;1;13214;936;111;228074;6819637;E;1;0;0;1;100;10;100;100;97;1
1;2;46;956;0;2020;12;2;2;Tiistai;6;6;3;80;0;2;3;4;1;4;886;1;80;80;1;13214;936;111;228006;6819712;E;1;5;0;1;100;10;100;100;97;1
1;2;46;2655;0;2020;12;2;2;Tiistai;6;6;2;80;0;2;2;4;1;4;886;1;80;80;1;13214;936;111;226856;6820933;E;1;4;0;1;100;10;100;100;97;1
1;2;46;4440;2;2020;4;0;2;Keskiviikko;89;1;1;100;0;1;1;2;1;4;886;1;100;100;1;16625;1174;221;225705;6822293;E;1;6;0;2;90;10;100;100;97;1
1;2;46;5241;2;2020;3;0;2;Sunnuntai;81;1;1;100;0;1;1;1;1;4;609;1;100;100;1;16625;1174;221;225248;6822956;E;1;3;0;2;90;10;100;100;97;1
1;2;46;5256;1;2020;5;0;2;Perjantai;6;6;2;50;0;1;1;1;1;4;609;1;100;100;1;16625;1174;221;225247;6822975;K;1;7;0;2;90;10;100;100;97;1
1;2;47;748;1;2020;3;0;2;Perjantai;4;3;2;100;0;1;1;1;1;4;609;1;100;100;1;19840;1292;221;224351;6824288;E;1;3;0;2;90;10;100;93;65;1
1;2;47;4002;2;2020;1;0;2;Lauantai;82;1;1;100;0;1;3;2;1;4;609;1;70;70;1;19840;1292;221;222440;6826901;E;1;2;0;2;90;10;100;93;65;1
1;2;48;594;0;2020;11;0;2;Maanantai;80;1;1;70;0;1;2;1;1;4;609;1;70;70;1;13691;969;111;219814;6829169;E;1;8;0;1;90;10;100;95;87;1
1;2;48;2910;0;2020;7;0;2;Lauantai;81;1;1;80;0;1;4;2;1;4;609;1;80;80;1;13691;969;111;218097;6830741;E;1;13;0;1;90;10;100;95;87;1
1;2;49;582;0;2020;2;0;2;Tiistai;8;6;2;80;0;1;1;2;1;4;609;1;80;80;1;10201;786;111;217166;6831594;E;1;6;0;1;105;10;100;99;95;1
1;2;49;746;0;2020;7;0;2;Keskiviikko;13;2;2;80;0;1;1;1;1;4;609;1;80;80;1;10201;786;141;217045;6831704;E;1;23;0;1;135;10;100;99;95;1
1;2;49;747;0;2020;10;0;2;Keskiviikko;86;1;1;80;0;5;4;5;1;4;609;1;80;80;1;10201;786;141;217044;6831705;E;1;0;2;1;135;10;100;99;95;1
1;2;49;2509;0;2020;9;0;2;Torstai;80;1;1;80;0;2;4;4;1;4;609;1;80;80;1;8817;641;111;215747;6832894;E;1;15;0;1;105;10;100;99;95;1
1;2;49;6346;0;2020;10;2;2;Lauantai;74;9;2;80;0;1;1;1;1;4;609;1;80;80;1;8817;641;117;213064;6835624;E;1;17;0;1;105;10;100;99;95;1
1;2;49;6600;0;2020;10;0;2;Maanantai;90;10;2;80;0;2;1;4;1;4;609;1;80;80;1;8817;641;117;212875;6835792;E;1;10;0;1;105;10;100;99;95;1
1;2;50;92;0;2020;3;0;2;Lauantai;52;4;2;80;0;1;1;1;1;4;609;1;80;80;1;6209;552;117;212743;6835909;E;1;0;2;1;105;10;100;97;88;1
1;2;50;2648;0;2020;8;0;2;Lauantai;80;1;1;60;0;1;4;1;4;4;609;1;60;60;1;6209;552;111;211240;6837941;E;1;10;0;1;105;10;100;97;88;1
1;3;101;2243;2;2020;1;0;1;Torstai;12;2;2;40;1;1;1;1;1;1;91;6;50;50;1;35473;2023;346;383569;6676470;E;1;3;4;2;170;10;95;72;39;1
1;3;101;2414;1;2020;1;0;1;Tiistai;7;6;2;80;0;2;4;4;1;1;91;4;60;80;1;35473;2023;201;383606;6676636;E;1;5;0;2;90;10;95;72;39;1
1;3;101;2414;1;2020;1;0;1;Tiistai;7;6;2;80;0;2;4;4;1;1;91;4;60;80;1;35473;2023;201;383606;6676636;E;1;5;0;2;90;10;95;72;39;1
1;3;101;4867;1;2020;9;0;1;Sunnuntai;89;1;1;80;0;3;3;4;1;1;91;1;80;80;1;43542;2066;181;383951;6678903;E;1;14;0;2;95;10;95;72;39;1
1;3;101;5712;2;2020;12;2;1;Lauantai;7;6;2;60;0;1;2;2;1;1;91;1;80;80;1;54696;3081;251;383606;6679678;E;1;-1;0;2;120;10;95;72;39;1
1;3;101;5957;1;2020;2;0;1;Lauantai;81;1;1;80;0;2;4;2;1;1;91;1;80;80;1;54696;3081;251;383525;6679904;E;1;2;0;2;120;10;95;72;39;1
1;3;101;6050;2;2020;6;0;1;Torstai;4;3;2;80;0;-1;1;-1;1;1;91;1;80;80;1;54696;3081;251;383474;6679988;E;1;14;0;2;120;10;95;72;39;1
1;3;101;6066;2;2020;1;0;1;Tiistai;6;6;4;80;0;1;4;1;1;1;91;1;80;80;1;54696;3081;251;383468;6680003;E;1;2;0;2;120;10;95;72;39;1
1;3;101;6092;2;2020;2;0;1;Tiistai;6;6;2;80;0;1;1;2;1;1;91;1;80;80;1;54696;3081;251;383458;6680027;E;1;5;0;2;120;10;95;72;39;1
1;3;101;6232;1;2020;10;0;1;Tiistai;3;3;2;80;0;2;1;4;9;1;91;1;80;80;1;54696;3081;251;383417;6680158;E;1;13;0;2;120;10;95;72;39;1
1;3;101;6801;1;2020;6;2;1;Keskiviikko;80;1;1;80;0;1;1;1;1;1;91;1;80;80;1;54696;3081;251;383194;6680682;E;1;22;0;2;120;10;95;72;39;1
1;3;101;7204;2;2020;7;0;1;Torstai;90;11;2;80;0;1;1;2;1;1;91;1;80;80;1;54696;3081;181;383023;6681049;E;1;18;0;2;90;10;95;72;39;1
1;3;101;7569;2;2020;4;0;1;Torstai;6;6;2;80;0;1;4;2;1;1;91;1;80;80;1;54696;3081;181;382880;6681384;E;1;5;0;2;90;10;95;72;39;1
1;3;102;339;1;2020;12;0;1;Torstai;3;3;2;80;0;1;1;2;1;1;92;1;80;80;1;52125;3381;181;382445;6682860;E;1;-2;0;2;95;10;100;99;66;1
1;3;102;731;1;2020;12;0;1;Keskiviikko;6;6;4;80;0;2;4;4;1;1;92;1;80;80;1;52125;3381;181;382446;6683251;E;1;4;0;2;95;10;100;99;66;1
1;3;102;1652;2;2020;12;0;1;Tiistai;8;6;3;80;0;2;4;4;1;1;92;1;80;80;1;52125;3381;181;382180;6684112;E;1;5;0;2;90;10;100;99;66;1
1;3;102;2011;2;2020;4;0;1;Lauantai;80;1;1;80;0;1;4;1;1;1;92;1;80;80;1;52125;3381;181;382081;6684456;E;1;0;5;2;90;10;100;99;66;1
1;3;102;2127;1;2020;9;0;1;Tiistai;6;6;4;80;0;1;1;2;1;1;92;1;80;80;1;52125;3381;181;382059;6684572;E;1;10;0;2;95;10;100;99;66;1
1;3;102;2191;2;2020;5;2;1;Tiistai;2;3;4;80;0;1;1;1;1;1;92;1;80;80;1;52125;3381;181;382031;6684629;E;1;15;0;2;90;10;100;99;66;1
1;3;102;3042;1;2020;11;0;1;Tiistai;2;3;2;80;0;2;3;1;1;1;92;1;80;80;1;52125;3381;181;381795;6685444;E;1;10;0;2;95;10;100;99;66;1
