Tienpit;Tie;Aosa;Aet;Ajr;Vuosi;Kk;Vakavuusko;ELY;Vkpv;Ontyyppi;Onluokka;Osallkm;Nopraj;Taajmerk;Pinta;Valoisuus;Saa;Onnpaikka;Maakunta;Kunta;Noplaji;Nopsuunvas;Nopsuunoik;Toimluokka;Kvl;Raskaskvl;Tienlev;X;Y;Tietyo;Paallyste;Lampotila;Risteys;Poikkileik;Paallyslev;Paallystlk;Nakos150;Nakos300;Nakos460;Runkotie
1;1;11;617;2;2021;7;0;1;Keskiviikko;81;1;1;120;0;2;1;4;1;1;444;1;120;120;1;25299;2523;236;345649;6688318;E;1;17;0;2;105;10;100;85;62;1
1;1;12;2744;1;2021;2;1;1;Torstai;80;1;1;100;0;2;2;4;1;1;444;1;120;120;1;16263;1671;155;338152;6687456;E;1;3;0;2;110;10;;;;1
1;1;13;1164;2;2021;3;0;1;Tiistai;94;1;1;60;0;2;2;2;1;1;444;1;120;120;1;14388;1586;155;337150;6688599;K;1;1;0;2;105;10;;;;1
1;1;13;1298;2;2021;9;2;1;Keskiviikko;93;1;1;60;0;1;4;1;1;1;444;1;120;120;1;14388;1586;155;337058;6688694;K;1;5;0;2;105;10;;;;1
1;1;13;3938;1;2021;9;0;1;Tiistai;7;6;2;120;0;1;4;1;1;1;444;1;120;120;1;14388;1586;155;334778;6689896;E;1;15;0;2;110;10;;;;1
1;1;13;4644;2;2021;10;0;1;Sunnuntai;7;6;2;100;0;1;1;1;1;1;444;1;120;120;1;14388;1586;155;334090;6690033;E;1;7;0;2;105;10;;;;1
1;1;14;152;1;2021;3;0;1;Keskiviikko;6;6;3;100;0;1;1;1;1;1;444;1;120;120;1;14388;1586;155;333159;6690222;E;1;10;0;2;110;10;;;;1
1;1;14;1820;2;2021;10;0;1;Torstai;9;13;2;100;0;-1;4;3;1;1;444;1;120;120;1;14388;1586;155;331940;6691331;E;1;0;0;2;105;10;;;;1
1;1;14;3021;2;2021;1;0;1;Sunnuntai;84;1;1;100;0;4;4;2;1;1;444;1;120;120;1;14388;1586;155;330876;6691877;E;1;-3;0;2;105;10;;;;1
1;1;15;6698;1;2021;12;2;1;Lauantai;81;1;1;100;0;6;3;5;1;1;444;1;120;120;1;12271;1516;155;324636;6697628;E;1;-10;0;2;110;10;;;;1
1;1;19;336;1;2021;1;0;2;Torstai;80;1;1;80;0;4;3;5;1;2;734;1;120;120;1;11833;1575;150;313262;6698835;E;1;-5;0;2;110;10;;;;1
1;1;20;3878;2;2021;2;0;2;Sunnuntai;80;1;1;100;0;3;1;2;1;2;734;1;120;120;1;11735;1497;150;308014;6699950;E;1;2;0;2;110;10;;;;1
1;1;20;4864;2;2021;6;0;2;Lauantai;4;3;2;100;0;2;1;4;1;2;734;1;120;120;1;11735;1497;150;307205;6699404;E;1;24;0;2;110;10;;;;1
1;1;22;732;1;2021;9;2;2;Perjantai;80;1;1;120;0;2;4;4;1;2;734;1;120;120;1;10636;1522;150;296686;6699818;E;1;7;0;2;110;10;;;;1
1;1;22;7126;1;2021;12;0;2;Keskiviikko;4;3;2;100;0;4;3;5;1;2;734;1;120;120;1;10636;1522;221;291478;6702763;E;1;-3;0;2;110;10;100;65;30;1
1;1;23;1489;1;2021;7;2;2;Sunnuntai;81;13;2;120;0;1;4;2;1;2;734;1;120;100;1;10636;1522;221;288952;6704056;E;1;14;0;2;110;10;100;65;30;1
1;1;24;55;2;2021;2;0;2;Perjantai;80;1;1;80;0;6;4;2;1;2;734;1;120;100;1;13264;1583;221;288863;6704062;E;1;-16;0;2;110;10;100;65;30;1
1;1;24;1238;1;2021;4;2;2;Keskiviikko;7;6;2;100;0;1;1;1;1;2;734;1;120;100;1;13264;1583;221;287705;6704281;E;1;8;0;2;110;10;100;65;30;1
1;1;24;4802;2;2021;1;0;2;Lauantai;80;1;1;100;0;6;3;2;1;2;734;1;120;120;1;13264;1583;221;284247;6704725;E;1;-6;0;2;110;10;100;65;30;1
1;1;24;4929;1;2021;2;0;2;Perjantai;81;1;1;100;0;6;4;2;1;2;734;1;120;120;1;13264;1583;221;284139;6704807;E;1;-18;0;2;110;10;100;65;30;1
1;1;24;5501;2;2021;11;0;2;Lauantai;81;1;1;100;0;1;1;2;1;2;734;1;120;120;1;13264;1583;221;283607;6705001;E;1;2;0;2;110;10;100;65;30;1
1;1;24;6030;2;2021;4;0;2;Torstai;81;1;1;120;0;1;1;1;1;2;734;1;120;120;1;13264;1583;221;283111;6705183;E;1;7;0;2;110;10;100;65;30;1
1;1;27;1151;1;2021;12;0;2;Sunnuntai;81;1;1;100;0;5;3;3;1;2;734;1;120;120;1;14826;1630;221;274779;6706394;E;1;1;0;2;110;10;100;65;30;1
1;1;29;716;1;2021;2;0;2;Maanantai;81;1;1;100;0;6;1;5;1;2;577;1;120;120;1;15530;1822;221;263976;6706594;E;1;-6;0;2;110;10;100;65;30;1
1;1;29;1311;2;2021;12;2;2;Tiistai;6;6;2;100;0;2;3;4;1;2;577;1;120;120;1;15530;1822;221;263409;6706391;E;1;1;0;2;110;10;100;65;30;1
1;1;31;2545;2;2021;12;0;2;Tiistai;2;3;2;100;0;-1;3;4;1;2;202;1;120;120;1;22705;1921;221;255646;6709236;E;1;4;0;2;110;10;100;65;30;1
1;1;31;5316;1;2021;6;2;2;Keskiviikko;6;6;4;80;0;1;1;1;1;2;202;1;120;120;1;22705;1921;221;252924;6709525;K;1;23;0;2;110;10;100;65;30;1
1;1;31;5574;1;2021;7;0;2;Maanantai;80;1;1;80;0;1;1;2;1;2;202;1;120;120;1;22705;1921;221;252671;6709477;K;1;25;0;2;110;10;100;65;30;1
1;1;32;1319;2;2021;12;0;2;Tiistai;81;1;1;100;0;1;3;2;1;2;202;1;120;120;1;15191;530;221;250789;6708875;E;1;-1;0;2;110;10;100;65;30;1
1;1;32;2238;1;2021;1;0;2;Tiistai;80;1;1;80;0;4;1;5;1;2;202;1;120;120;1;15191;530;221;250004;6708393;E;1;1;0;2;110;10;100;65;30;1
1;1;34;0;2;2021;7;2;2;Torstai;80;1;1;100;0;1;4;1;1;2;202;1;100;100;1;22600;673;221;245741;6707500;E;1;25;0;2;110;10;100;65;30;1
1;1;34;1493;2;2021;6;0;2;Torstai;81;1;1;80;0;1;1;1;1;2;202;1;100;100;1;22600;673;221;244275;6707441;E;1;17;0;2;110;10;100;65;30;1
1;1;35;513;2;2021;6;0;2;Lauantai;90;11;2;100;0;-1;3;-1;1;2;202;1;100;100;1;27407;631;221;243558;6707654;E;1;18;0;2;110;10;100;65;30;1
1;2;1;3136;1;2021;10;0;1;Lauantai;90;10;2;100;0;-1;1;-1;1;1;927;1;100;100;1;13749;697;191;353328;6689870;E;1;11;0;2;95;10;;;;1
1;2;1;4514;2;2021;8;2;1;Torstai;95;1;1;100;0;2;1;2;1;1;927;1;100;100;1;13749;697;191;352781;6691126;E;1;17;0;2;95;10;;;;1
1;2;3;600;0;2021;2;2;1;Maanantai;14;13;2;80;0;1;1;1;1;1;927;1;80;100;1;11196;720;136;352567;6694071;E;1;-8;2;1;126;10;100;100;55;1
1;2;3;1255;0;2021;7;1;1;Lauantai;80;1;1;100;0;1;2;1;1;1;927;1;100;100;1;11196;720;136;352333;6694680;E;1;22;0;1;126;10;100;100;55;1
